time,evXh,evYh,evZh,evXm,evYm,evZm,qTildeWh,qTildeXh,qTildeYh,qTildeZh,qTildeWm,qTildeXm,qTildeYm,qTildeZm,zStar,zStarHath,zStarHatm,zTildeh,zTildem,desImageWrtImageZhatPX,desImageWrtImageZhatPY,desImageWrtImageZhatPZ,desImageWrtImagePX,desImageWrtImagePY,desImageWrtImagePZ,desImageWrtImageZhatQW,desImageWrtImageZhatQX,desImageWrtImageZhatQY,desImageWrtImageZhatQZ,desImageWrtImageQW,desImageWrtImageQX,desImageWrtImageQY,desImageWrtImageQZ,vcXh,vcYh,vcZh,vcXm,vcYm,vcZm,wcXh,wcYh,wcZh,wcXm,wcYm,wcZm,
2.54389,24.501,-58.0231,0.103663,68.6814,-57.5023,0.0832376,0.889501,-0.0183555,0.24041,0.388142,0.927409,9.38858e-08,0.187027,0.323935,2.1396,0.0150718,-0.0313451,2.12453,2.17095,1.12397,-0.668113,0.342457,1.26149,-0.503337,0.266098,0.892944,0.0167009,-0.222744,-0.390841,0.926875,-1.71027e-06,-0.187685,-0.32508,0.114732,-0.246983,0.0780657,0.271798,-0.240148,0.063551,0.0203467,-0.256075,-0.428548,7.12677e-07,-0.21881,-0.378986,
2.58251,31.1238,-58.0284,0.103021,69.9691,-54.6504,0.0842267,0.895759,-0.0144839,0.226698,0.382118,0.927028,2.61098e-06,0.187496,0.324752,2.1396,0.0157429,-0.0288629,2.12386,2.16846,1.12013,-0.661276,0.389065,1.2708,-0.485943,0.2673,0.889134,0.0183669,-0.240754,-0.388769,0.926709,-2.60508e-06,-0.18789,-0.325435,0.142014,-0.246565,0.0774258,0.278839,-0.228608,0.0640972,0.0143667,-0.245632,-0.424229,-2.16495e-06,-0.219163,-0.379599,
2.62184,39.1405,-57.3019,0.101628,71.0227,-52.8508,0.0839618,0.899488,-0.0164308,0.223207,0.375273,0.927351,-3.32345e-06,0.187096,0.324059,2.1396,0.0168635,-0.0259498,2.12274,2.16555,1.14748,-0.644854,0.354457,1.27475,-0.473883,0.265316,0.895115,0.0144915,-0.227328,-0.383251,0.927142,2.82201e-06,-0.187356,-0.324509,0.174979,-0.242589,0.0761338,0.283656,-0.221037,0.0637602,0.016178,-0.24255,-0.41934,3.07352e-06,-0.218861,-0.37908,
2.65024,49.1267,-55.4357,0.0975294,71.0227,-52.8508,0.0839618,0.907026,-0.0130707,0.213172,0.362892,0.927351,-3.32345e-06,0.187096,0.324059,2.1396,0.0178947,-0.0238803,2.12171,2.16348,1.16852,-0.625192,0.344492,1.27475,-0.473883,0.265316,0.898824,0.0164394,-0.223868,-0.376468,0.927142,2.82201e-06,-0.187356,-0.324509,0.214689,-0.232908,0.0725795,0.283656,-0.221037,0.0637602,0.0124334,-0.235528,-0.409808,3.07352e-06,-0.218861,-0.37908,
2.69749,57.1254,-53.267,0.0942852,76.6419,-47.3598,0.0804507,0.912423,-0.0154945,0.195074,0.359431,0.930184,-2.14986e-06,0.183542,0.317916,2.1396,0.0200483,-0.0204761,2.11955,2.16008,1.19862,-0.590295,0.318375,1.28682,-0.432484,0.252567,0.906425,0.0130752,-0.213803,-0.364021,0.929784,1.73839e-06,-0.184047,-0.318792,0.246339,-0.222257,0.0697598,0.305869,-0.197255,0.0607064,0.0105219,-0.219744,-0.408424,1.36461e-07,-0.216195,-0.374473,
2.73699,62.16,-51.2356,0.0894465,82.6769,-43.5618,0.0763158,0.912425,-0.0297991,0.190276,0.361093,0.933656,1.72498e-06,0.179086,0.310187,2.1396,0.0221904,-0.0172381,2.11741,2.15684,1.22481,-0.576857,0.267115,1.29673,-0.402287,0.23944,0.911946,0.0154819,-0.19559,-0.360361,0.932743,1.64184e-06,-0.180268,-0.312241,0.265028,-0.211391,0.0657383,0.328479,-0.180478,0.0573008,0.021649,-0.211921,-0.411827,-1.6293e-06,-0.212855,-0.368675,
2.75899,63.8523,-49.497,0.0914752,82.6769,-43.5618,0.0763158,0.915963,-0.0193165,0.188707,0.353592,0.933656,1.72498e-06,0.179086,0.310187,2.1396,0.0232547,-0.0155428,2.11635,2.15514,1.24573,-0.559529,0.24774,1.29673,-0.402287,0.23944,0.914999,0.0209605,-0.18941,-0.355615,0.932743,1.64184e-06,-0.180268,-0.312241,0.273076,-0.205172,0.0672423,0.328479,-0.180478,0.0573008,0.0130706,-0.213712,-0.4047,-1.6293e-06,-0.212855,-0.368675,
2.78359,64.6582,-47.7764,0.0897119,89.3278,-39.2462,0.0712091,0.915288,-0.0253888,0.187101,0.355805,0.937268,-1.33184e-06,0.174305,0.301904,2.1396,0.0247765,-0.0132253,2.11482,2.15283,1.24801,-0.556244,0.247322,1.30931,-0.359062,0.219126,0.915507,0.0193012,-0.189209,-0.354506,0.937027,1.33211e-06,-0.174628,-0.302464,0.27582,-0.19719,0.065761,0.352608,-0.161492,0.0531329,0.0176824,-0.210668,-0.407297,1.25686e-06,-0.209268,-0.362463,
2.82306,65.5032,-45.7978,0.0878171,99.9025,-30.8593,0.0609753,0.915495,-0.0254661,0.188839,0.354346,0.943213,8.39989e-07,0.166094,0.287682,2.1396,0.0271686,-0.00928634,2.11243,2.14889,1.2522,-0.5592,0.240661,1.32258,-0.294649,0.188907,0.91493,0.0253747,-0.187488,-0.356522,0.942613,2.50909e-06,-0.166944,-0.289156,0.278885,-0.188184,0.0640922,0.389211,-0.125221,0.0448262,0.018389,-0.212206,-0.406089,-6.36147e-07,-0.20311,-0.351797,
2.85557,67.3263,-43.1921,0.088896,101.992,-27.698,0.0571753,0.921666,0.00439128,0.19121,0.337566,0.944205,-2.98464e-06,0.164679,0.285234,2.1396,0.028931,-0.00636217,2.11067,2.14596,1.25997,-0.553818,0.244906,1.32338,-0.273668,0.179325,0.914877,0.0254451,-0.189508,-0.355583,0.943757,2.54501e-06,-0.16532,-0.286342,0.287398,-0.178488,0.0645787,0.395514,-0.111688,0.0417038,-0.00475223,-0.222708,-0.38876,2.30839e-06,-0.202048,-0.349961,
2.89447,70.9707,-40.0614,0.0732629,102.795,-25.0644,0.0538113,0.919804,-0.00158527,0.204999,0.334563,0.944768,-3.09036e-06,0.16387,0.283831,2.1396,0.0317345,-0.0024366,2.10787,2.14204,1.28459,-0.504247,0.251761,1.32173,-0.251822,0.168963,0.921589,-0.00439192,-0.191303,-0.337724,0.944463,3.10297e-06,-0.16431,-0.284592,0.29472,-0.160324,0.0519372,0.397066,-0.100409,0.038928,0.00434706,-0.23297,-0.386525,2.78923e-06,-0.201442,-0.348909,
2.93445,77.2859,-35.9912,0.066879,103.85,-22.4794,0.0500436,0.922786,-0.0107911,0.2012,0.328434,0.945443,-7.83855e-07,0.162895,0.282141,2.1396,0.0347243,0.00147707,2.10488,2.13812,1.28434,-0.496145,0.289898,1.31926,-0.235258,0.160561,0.919277,0.00159903,-0.205614,-0.335633,0.945013,9.45544e-07,-0.163516,-0.283217,0.316612,-0.141733,0.0467773,0.399335,-0.0893561,0.0358668,0.0123057,-0.227747,-0.383259,8.50308e-07,-0.200711,-0.347641,
2.97444,84.4273,-31.2975,0.0567502,104.07,-20.0245,0.0468576,0.92506,-0.0130223,0.202791,0.320891,0.945556,-2.81704e-06,0.162729,0.281858,2.1396,0.0383284,0.00572425,2.10127,2.13388,1.2996,-0.475884,0.27781,1.3169,-0.219424,0.152584,0.922221,0.0108057,-0.201862,-0.329611,0.94556,4.3781e-07,-0.162724,-0.281846,0.33909,-0.120202,0.0387194,0.398705,-0.0790094,0.0332584,0.015729,-0.228859,-0.377582,2.06079e-06,-0.200586,-0.347429,
3.01448,90.1097,-27.0329,0.0524791,106.796,-16.3331,0.0417985,0.926114,0.0126601,0.217616,0.307891,0.947479,-9.42925e-07,0.159908,0.27697,2.1396,0.0419324,0.00970463,2.09767,2.1299,1.31395,-0.450414,0.280298,1.31388,-0.191043,0.138552,0.924641,0.013039,-0.203287,-0.32178,0.947234,9.42265e-07,-0.160271,-0.277598,0.360139,-0.10282,0.0346562,0.406311,-0.0637675,0.0292612,-0.000946202,-0.248255,-0.362708,5.45708e-07,-0.19847,-0.343763,
3.05443,95.8799,-21.9423,0.0446983,110.706,-12.3167,0.0359422,0.932401,-0.0210741,0.190677,0.306312,0.949962,-1.99638e-06,0.15618,0.270517,2.1396,0.0459633,0.0139028,2.09364,2.1257,1.32796,-0.411432,0.318885,1.31328,-0.165829,0.125125,0.925533,-0.0126068,-0.218347,-0.309118,0.949159,-1.73853e-06,-0.157399,-0.272624,0.376917,-0.0800757,0.0289849,0.417523,-0.0474503,0.0247347,0.0217008,-0.217284,-0.368017,9.64472e-07,-0.195674,-0.338923,
3.09447,97.7161,-18.6576,0.0454456,115.167,-8.1795,0.0295284,0.932437,-0.0336739,0.182477,0.310049,0.95248,-7.97375e-07,0.152299,0.263795,2.1396,0.0498229,0.0184006,2.08978,2.1212,1.35313,-0.396683,0.242193,1.31258,-0.129289,0.104725,0.932059,0.0210854,-0.191101,-0.307086,0.952297,7.95985e-07,-0.152585,-0.26429,0.38435,-0.0669673,0.0295455,0.430098,-0.030864,0.0198381,0.0299415,-0.206969,-0.373023,-1.86534e-08,-0.192764,-0.333881,
3.13447,98.0018,-16.5231,0.0371776,124.568,0.297552,0.0160588,0.931582,-0.0425282,0.179526,0.313237,0.958072,-1.21217e-06,0.143267,0.24814,2.1396,0.0536056,0.0230544,2.08599,2.11655,1.35866,-0.402772,0.219525,1.30931,-0.0713011,0.0715117,0.931908,0.0336782,-0.183118,-0.311258,0.957301,2.81395e-06,-0.144551,-0.250361,0.380754,-0.0564828,0.023312,0.4556,0.00219448,0.00975028,0.0363847,-0.202008,-0.376759,1.70574e-06,-0.18599,-0.32214,
3.17446,98.4961,-13.8876,0.0230508,127.91,3.91461,0.00991183,0.931851,-0.0355758,0.196349,0.303041,0.959982,8.89122e-07,0.140031,0.242539,2.1396,0.0576573,0.0278748,2.08194,2.11173,1.36619,-0.403993,0.209134,1.30486,-0.0405662,0.0529621,0.931171,0.0425268,-0.180013,-0.314178,0.959778,-8.88259e-07,-0.140381,-0.243145,0.374686,-0.0444678,0.0127168,0.463467,0.0160312,0.00518559,0.0361348,-0.218347,-0.367036,-3.88559e-07,-0.183564,-0.317939,
3.2145,102.593,-6.6695,0.0291788,129.077,7.53755,0.00296691,0.942174,-0.00962518,0.175409,0.285389,0.961192,-3.35758e-06,0.137946,0.238916,2.1396,0.0614964,0.0325775,2.0781,2.10702,1.38874,-0.37213,0.16312,1.29457,-0.0183057,0.0378801,0.937434,0.0227802,-0.165769,-0.305319,0.960818,3.68873e-06,-0.138594,-0.240041,0.393908,-0.0194377,0.0165427,0.4634,0.030054,-9.93183e-05,0.0109587,-0.208441,-0.350968,4.65886e-06,-0.181999,-0.315222,
3.25452,106.679,-2.83817,0.0186209,129.077,7.53755,0.00296691,0.942774,-0.0195597,0.174875,0.28322,0.961192,-3.35758e-06,0.137946,0.238916,2.1396,0.065484,0.0371922,2.07412,2.10241,1.40345,-0.317698,0.18806,1.29457,-0.0183057,0.0378801,0.941892,0.00963294,-0.175799,-0.28608,0.960818,3.68873e-06,-0.138594,-0.240041,0.402412,-0.00312902,0.00872508,0.4634,0.030054,-9.93183e-05,0.0196277,-0.205494,-0.350702,4.65886e-06,-0.181999,-0.315222,
3.28261,111.741,1.27545,0.0142909,128.622,8.69474,-0.000256289,0.945502,-0.0266008,0.161911,0.281254,0.961284,7.88278e-07,0.13778,0.238642,2.1396,0.0687286,0.0408082,2.07087,2.09879,1.41426,-0.302578,0.185285,1.28729,-0.00948767,0.0301411,0.942505,0.0195676,-0.175241,-0.283886,0.961136,-7.88218e-07,-0.138037,-0.239087,0.417327,0.0128834,0.00564815,0.459829,0.0346236,-0.00253073,0.0225415,-0.192983,-0.350755,-6.25697e-07,-0.181875,-0.315016,
3.32834,115.206,4.82369,0.0123984,128.825,10.1139,-0.00357026,0.949425,-0.00776646,0.127302,0.286924,0.961902,-2.06792e-07,0.136697,0.236768,2.1396,0.0731821,0.0457544,2.06642,2.09385,1.42468,-0.288831,0.147815,1.28103,-0.000164044,0.0228111,0.945243,0.0266005,-0.16227,-0.281918,0.96169,2.20281e-07,-0.13707,-0.237413,0.427404,0.0248519,0.00442961,0.458519,0.0400628,-0.0050048,-0.00332076,-0.169007,-0.353698,-3.73958e-08,-0.181062,-0.313611,
3.36643,118.952,8.17371,0.00537806,130.105,12.076,-0.0076143,0.951352,-0.0122145,0.119471,0.283738,0.963226,-2.11345e-07,0.134347,0.232694,2.1396,0.0771958,0.0505969,2.0624,2.089,1.43098,-0.301227,0.0407324,1.27203,0.0143216,0.0125791,0.949039,0.00772544,-0.12788,-0.287944,0.963024,2.11555e-07,-0.134708,-0.233321,0.435482,0.0376998,-0.000456767,0.460399,0.047376,-0.00797221,-0.00114487,-0.161535,-0.352064,2.61042e-07,-0.1793,-0.310556,
3.40752,121.305,10.631,-0.000913126,132.007,14.1478,-0.011402,0.951484,-0.0308688,0.12367,0.280055,0.964534,1.87769e-06,0.13198,0.228595,2.1396,0.0811445,0.0554081,2.05846,2.08419,1.43795,-0.28452,0.0167574,1.26639,0.0292084,0.00295025,0.95098,0.0121678,-0.120037,-0.284747,0.964376,-1.87755e-06,-0.132268,-0.229095,0.439541,0.048394,-0.00490036,0.464425,0.054934,-0.0107229,0.016261,-0.160254,-0.35171,-1.49101e-06,-0.177525,-0.307481,
3.44654,121.412,12.3111,-0.00173618,136.585,18.7582,-0.0200318,0.953193,-0.0189799,0.126453,0.273992,0.968147,1.74502e-06,0.125192,0.216836,2.1396,0.0852406,0.06029,2.05436,2.07931,1.44979,-0.259872,0.0307082,1.25169,0.058823,-0.0167582,0.951121,0.0308296,-0.124204,-0.281054,0.967449,9.48262e-07,-0.126534,-0.219162,0.439976,0.0538398,-0.00585734,0.474095,0.0713638,-0.0168542,0.00779654,-0.166035,-0.345365,-1.13697e-06,-0.172434,-0.298662,
3.48655,121.182,13.3292,-0.00235589,137.64,21.1512,-0.025186,0.954469,-0.013569,0.139672,0.263243,0.970006,2.05562e-06,0.121539,0.210515,2.1396,0.0892216,0.064779,2.05038,2.07482,1.45642,-0.24323,0.0329658,1.23253,0.080388,-0.0320629,0.952865,0.01895,-0.126955,-0.274902,0.969813,-1.98472e-06,-0.121923,-0.211181,0.439969,0.0574406,-0.00684842,0.47434,0.080013,-0.0206288,0.00824918,-0.178859,-0.335919,-2.29356e-06,-0.169694,-0.293921,
3.52678,122.008,15.8116,-0.0115376,137.042,21.6183,-0.0267791,0.955996,-0.0229933,0.140765,0.256376,0.970565,1.66298e-06,0.120419,0.208572,2.1396,0.0939922,0.0699321,2.04561,2.06967,1.46942,-0.205608,0.0609743,1.22417,0.0836311,-0.0354695,0.95501,0.00265888,-0.139965,-0.261454,0.970224,2.55721e-06,-0.121108,-0.20976,0.436734,0.0673366,-0.0132635,0.471494,0.0818597,-0.0218591,0.0174705,-0.177544,-0.331904,-1.5273e-06,-0.168854,-0.292464,
3.56646,123.725,17.4624,-0.0116015,135.823,21.5612,-0.0279551,0.957722,-0.0162725,0.147188,0.246656,0.970698,2.53416e-06,0.120152,0.208106,2.1396,0.0984056,0.0746107,2.04119,2.06499,1.47661,-0.181009,0.0700775,1.21307,0.0850943,-0.0387816,0.955602,0.0229848,-0.14138,-0.257503,0.970534,-2.53293e-06,-0.120484,-0.208681,0.443645,0.0731407,-0.0139376,0.466885,0.0819343,-0.0228104,0.0149183,-0.18497,-0.323211,-1.54593e-06,-0.168655,-0.292114,
3.59925,126.108,19.6204,-0.0137782,135.375,22.0342,-0.029815,0.959983,-0.00724734,0.130104,0.247899,0.971374,-1.1618e-06,0.118779,0.205729,2.1396,0.102416,0.0786318,2.03718,2.06097,1.4857,-0.150385,0.083118,1.20332,0.0890749,-0.0431529,0.957326,0.0162781,-0.147828,-0.247809,0.971129,1.10619e-06,-0.119277,-0.206592,0.449703,0.0801042,-0.0153502,0.464303,0.083732,-0.024179,0.00267163,-0.173338,-0.323499,1.26551e-06,-0.167624,-0.290332,
3.63866,128.475,21.9841,-0.0173495,134.982,22.5523,-0.0317157,0.962396,-0.0109789,0.127172,0.239791,0.972139,3.95993e-06,0.117198,0.203001,2.1396,0.106439,0.0827751,2.03316,2.05682,1.48987,-0.149538,0.0263915,1.19399,0.0941715,-0.047719,0.959611,0.0072324,-0.130731,-0.249004,0.971864,-2.09011e-06,-0.117772,-0.203986,0.455067,0.0886458,-0.0178247,0.461856,0.0856514,-0.0255594,0.00621847,-0.17029,-0.317895,-4.64245e-06,-0.166439,-0.288286,
3.67844,129.988,23.5588,-0.0232329,135.797,23.794,-0.0343948,0.963794,-0.0220314,0.137154,0.227606,0.973286,2.31742e-06,0.114798,0.198837,2.1396,0.111532,0.0878313,2.02807,2.05177,1.49614,-0.118449,0.0167139,1.18067,0.103593,-0.0550237,0.962068,0.0109671,-0.127741,-0.240803,0.973146,-2.31774e-06,-0.115094,-0.199349,0.456566,0.0950682,-0.0220654,0.462714,0.0899233,-0.0274296,0.019869,-0.175908,-0.309729,-2.06342e-06,-0.164639,-0.285162,
3.72865,130.094,24.101,-0.0249307,136.909,26.1273,-0.0394628,0.96386,-0.0280017,0.13468,0.228149,0.975598,3.9651e-06,0.109783,0.190149,2.1396,0.117433,0.0934848,2.02217,2.04612,1.50448,-0.0741342,0.0484316,1.15926,0.120216,-0.0673917,0.963431,0.0220382,-0.137785,-0.228759,0.975321,-1.03834e-06,-0.110392,-0.191212,0.456239,0.0982913,-0.0234782,0.462909,0.0978339,-0.0309227,0.0241075,-0.172267,-0.311064,-3.14461e-06,-0.160878,-0.278646,
3.76761,129.539,24.4129,-0.0291263,137.409,27.2734,-0.042356,0.964558,-0.0331021,0.120022,0.232653,0.976692,4.36725e-06,0.107297,0.185906,2.1396,0.121928,0.0978141,2.01767,2.04179,1.5132,-0.0618028,0.039388,1.14792,0.126898,-0.0730429,0.963531,0.0280048,-0.135246,-0.229199,0.976253,4.7687e-06,-0.108322,-0.18761,0.450279,0.099721,-0.0257245,0.462456,0.101613,-0.0328635,0.0237933,-0.158792,-0.315709,-1.32023e-05,-0.159012,-0.275465,
3.80646,128.247,24.4988,-0.0236874,136.282,27.5831,-0.0436023,0.965203,-0.0187054,0.128087,0.227217,0.977208,-1.06716e-06,0.106143,0.183845,2.1396,0.126129,0.102067,2.01347,2.03753,1.5151,-0.0631864,-0.003581,1.1342,0.13041,-0.0768702,0.964251,0.0330876,-0.120554,-0.233651,0.976836,1.15222e-06,-0.106994,-0.185319,0.451425,0.0993826,-0.022946,0.458072,0.102731,-0.0337617,0.0147487,-0.169447,-0.309296,9.59621e-07,-0.158147,-0.273919,
3.84643,128.524,26.0388,-0.027896,134.575,27.4504,-0.0441936,0.968217,-0.0196077,0.110487,0.223528,0.977356,-6.16983e-06,0.105796,0.183255,2.1396,0.130675,0.106641,2.00892,2.03296,1.5203,-0.0412273,-0.0150094,1.12543,0.130893,-0.0783524,0.966268,0.0234271,-0.119557,-0.226902,0.976976,-5.72427e-07,-0.106675,-0.184767,0.447983,0.104299,-0.0251861,0.452357,0.102443,-0.0342498,0.0113475,-0.15505,-0.307116,3.19888e-06,-0.157884,-0.273478,
3.88681,128.872,26.6877,-0.0312987,132.443,27.5025,-0.0450377,0.968926,-0.0309792,0.104027,0.222262,0.977707,-5.91524e-07,0.104988,0.181842,2.1396,0.134656,0.110767,2.00494,2.02883,1.52054,-0.0309791,-0.0440894,1.10692,0.133356,-0.0814526,0.967919,0.0195885,-0.111044,-0.22454,0.977544,5.92825e-07,-0.105366,-0.182497,0.445849,0.107445,-0.0270264,0.445057,0.102714,-0.0348841,0.0192092,-0.146774,-0.307873,9.99409e-07,-0.157281,-0.272416,
3.91647,129.59,28.2374,-0.0317916,131.434,27.803,-0.0455851,0.970553,-0.0197807,0.102733,0.216982,0.977944,-1.2323e-05,0.104449,0.180878,2.1396,0.137671,0.113907,2.00193,2.02569,1.52259,-0.0140103,-0.0582701,1.09833,0.135646,-0.0828974,0.968658,0.0309562,-0.104528,-0.223196,0.977803,1.2334e-05,-0.104778,-0.181447,0.448412,0.111848,-0.0277675,0.441565,0.103804,-0.0353215,0.0103701,-0.148974,-0.302311,1.50755e-05,-0.156874,-0.271695,
3.95449,130.2,29.4391,-0.033125,130.881,28.8346,-0.0473278,0.971626,-0.0192248,0.106837,0.21014,0.978857,2.18546e-06,0.102273,0.17714,2.1396,0.141472,0.117747,1.99813,2.02185,1.52692,0.0027091,-0.0730068,1.08691,0.142191,-0.0869343,0.970286,0.019759,-0.103254,-0.21793,0.978563,7.65878e-08,-0.102972,-0.178358,0.450049,0.115991,-0.0289903,0.438573,0.107132,-0.0364678,0.0120106,-0.152699,-0.296894,-1.47048e-06,-0.155245,-0.268889,
3.99454,130.12,30.3971,-0.0314819,130.642,31.294,-0.0510184,0.972495,-0.0181547,0.110597,0.204185,0.980583,-7.89451e-07,0.0980526,0.16983,2.1396,0.145681,0.121805,1.99392,2.01779,1.53125,0.0267296,-0.0641207,1.05955,0.158142,-0.0962526,0.971391,0.0192123,-0.107304,-0.210987,0.980398,7.05698e-07,-0.098514,-0.17063,0.451575,0.119447,-0.0282859,0.435204,0.115021,-0.0388943,0.0130112,-0.156227,-0.292077,8.99608e-07,-0.152079,-0.263408,
4.03457,127.655,31.1108,-0.0300985,130.529,32.0394,-0.0519848,0.972903,-0.0163786,0.116508,0.199042,0.980956,-6.73707e-07,0.0971129,0.168207,2.1396,0.149871,0.125833,1.98973,2.01377,1.53813,0.0608258,-0.0609988,1.05134,0.163226,-0.0989726,0.972534,0.0249848,-0.108737,-0.204277,0.980956,6.73706e-07,-0.0971132,-0.168208,0.445566,0.122273,-0.0279628,0.43428,0.117507,-0.0395964,0.0138917,-0.16163,-0.287696,1.15401e-07,-0.151374,-0.262191,
