time,evXh,evYh,evZh,evXm,evYm,evZm,qTildeWh,qTildeXh,qTildeYh,qTildeZh,qTildeWm,qTildeXm,qTildeYm,qTildeZm,zStar,zStarHath,zStarHatm,zTildeh,zTildem,desImageWrtImageZhatPX,desImageWrtImageZhatPY,desImageWrtImageZhatPZ,desImageWrtImagePX,desImageWrtImagePY,desImageWrtImagePZ,desImageWrtImageZhatQW,desImageWrtImageZhatQX,desImageWrtImageZhatQY,desImageWrtImageZhatQZ,desImageWrtImageQW,desImageWrtImageQX,desImageWrtImageQY,desImageWrtImageQZ,vcXh,vcYh,vcZh,vcXm,vcYm,vcZm,wcXh,wcYh,wcZh,wcXm,wcYm,wcZm,
3.67317,-68.8622,-108.983,0.255653,-22.9106,-111.607,0.263071,0.872171,-0.0406882,0.24431,0.42187,0.908988,9.85608e-07,0.214681,0.357285,2.54106,-0.0209558,-0.0671694,2.56202,2.60823,0.621058,-1.09545,0.843304,0.86322,-1.0145,0.721935,0.874468,-0.0226494,-0.260532,-0.408552,0.908676,-9.84172e-07,-0.215031,-0.357868,-0.28996,-0.491731,0.189487,-0.107051,-0.50942,0.197438,0.0345919,-0.253268,-0.456946,-3.19506e-07,-0.241913,-0.402607,
3.71086,-61.7638,-110.743,0.263388,-17.0974,-108.53,0.263847,0.861046,0.0664311,0.314287,0.394222,0.911008,-1.87981e-06,0.212396,0.353487,2.54106,-0.0250721,-0.0683822,2.56614,2.60945,0.620678,-1.19775,0.709337,0.888964,-0.991334,0.720649,0.871729,0.0406811,-0.244686,-0.422567,0.91017,-2.8989e-06,-0.213345,-0.355071,-0.264699,-0.503566,0.19727,-0.0813647,-0.496733,0.198374,-0.0423036,-0.339525,-0.413314,1.70435e-06,-0.240199,-0.399759,
3.74766,-52.8419,-112.231,0.260743,-15.8034,-105.797,0.26422,0.852871,-0.0175891,0.315062,0.415978,0.910381,-2.92423e-06,0.21311,0.354671,2.54106,-0.0279523,-0.0693129,2.56902,2.61038,0.573134,-0.979043,1.02055,0.902869,-0.97329,0.721303,0.860304,-0.0663326,-0.315029,-0.395265,0.909982,-1.19861e-05,-0.213538,-0.355436,-0.225731,-0.50977,0.194127,-0.0757725,-0.484933,0.19875,0.031014,-0.320403,-0.443446,3.13284e-06,-0.240734,-0.400647,
3.77005,-40.7893,-112.545,0.258354,-15.8034,-105.797,0.26422,0.868365,0.056254,0.317985,0.376383,0.910381,-2.92423e-06,0.21311,0.354671,2.54106,-0.0303855,-0.0699132,2.57145,2.61098,0.51878,-1.12941,0.896417,0.902869,-0.97329,0.721303,0.852209,0.0176602,-0.315602,-0.416921,0.909982,-1.19861e-05,-0.213538,-0.355436,-0.1736,-0.507703,0.192784,-0.0757725,-0.484933,0.19875,-0.0293128,-0.34134,-0.400311,3.13284e-06,-0.240734,-0.400647,
3.80774,-30.1043,-111.87,0.253301,-3.36302,-98.2151,0.26246,0.900019,0.000395107,0.220012,0.376245,0.914266,1.41908e-05,0.208639,0.347258,2.54106,-0.0324013,-0.070549,2.57347,2.61161,0.62376,-0.957645,1.02354,0.971819,-0.902748,0.706529,0.867666,-0.056141,-0.318696,-0.377409,0.914654,-1.43047e-05,-0.208185,-0.346507,-0.124216,-0.50167,0.187897,-0.0203526,-0.450832,0.197516,-0.00181903,-0.245392,-0.417129,-1.6237e-05,-0.237383,-0.395086,
3.843,-22.1986,-109.858,0.254601,7.86003,-93.8064,0.259358,0.904892,0.00112039,0.217743,0.365728,0.91923,1.3421e-06,0.20278,0.337486,2.54106,-0.0338032,-0.070864,2.57487,2.61193,0.821169,-1.08197,0.735386,1.006,-0.867833,0.69456,0.89948,-0.00040152,-0.220584,-0.377197,0.91756,5.67502e-06,-0.204779,-0.340808,-0.0901558,-0.494003,0.18921,0.029401,-0.42998,0.194998,-0.0014796,-0.244284,-0.408893,-1.70066e-06,-0.232987,-0.387758,
3.87725,-17.4719,-106.881,0.259563,7.86003,-93.8064,0.259358,0.907897,0.00323668,0.216471,0.358961,0.91923,1.3421e-06,0.20278,0.337486,2.54106,-0.0347939,-0.070813,2.57586,2.61188,0.861624,-1.05935,0.733665,1.006,-0.867833,0.69456,0.90452,-0.00112189,-0.21815,-0.366404,0.91756,5.67502e-06,-0.204779,-0.340808,-0.0698635,-0.484877,0.193945,0.029401,-0.42998,0.194998,-0.00266157,-0.244121,-0.40334,-1.70066e-06,-0.232987,-0.387758,
3.89667,-14.0191,-103.786,0.260405,20.0175,-88.6192,0.254086,0.910006,0.00525484,0.217088,0.353177,0.924275,-3.1263e-06,0.196606,0.327203,2.54106,-0.0353903,-0.0704802,2.57646,2.61154,0.886561,-1.04385,0.735548,1.06981,-0.801193,0.666855,0.907243,-0.00323562,-0.217203,-0.360169,0.923986,3.12813e-06,-0.196967,-0.327803,-0.0547458,-0.471908,0.194785,0.08256,-0.404505,0.190468,-0.00343012,-0.245465,-0.39846,3.42308e-06,-0.228356,-0.380046,
3.95849,-10.8613,-100.295,0.253191,39.0346,-79.6676,0.243475,0.909279,0.0101136,0.217923,0.354428,0.931681,-1.90422e-05,0.187115,0.311382,2.54106,-0.0367915,-0.068837,2.57786,2.6099,0.907526,-1.02788,0.740616,1.14162,-0.72044,0.629576,0.909541,-0.00525015,-0.217618,-0.354048,0.930554,6.3114e-06,-0.188586,-0.313855,-0.041285,-0.4511,0.188093,0.163662,-0.360328,0.181218,-0.00769232,-0.247278,-0.398658,2.09821e-05,-0.221235,-0.368182,
3.97885,-5.0846,-95.0666,0.219596,39.0346,-79.6676,0.243475,0.890793,0.0262176,0.261814,0.370478,0.931681,-1.90422e-05,0.187115,0.311382,2.54106,-0.0371269,-0.0680936,2.57819,2.60916,0.921963,-1.02481,0.748061,1.14162,-0.72044,0.629576,0.908741,-0.0101081,-0.218538,-0.355427,0.930554,6.3114e-06,-0.188586,-0.313855,-0.019266,-0.406076,0.158118,0.163662,-0.360328,0.181218,-0.013984,-0.287352,-0.405773,2.09821e-05,-0.221235,-0.368182,
4.02513,1.99844,-91.1684,0.232164,44.9808,-75.7217,0.238195,0.900923,-0.0229499,0.236792,0.362961,0.93317,-6.71336e-06,0.185123,0.308097,2.54106,-0.0374858,-0.0661338,2.57855,2.6072,0.812449,-1.02216,0.871988,1.16942,-0.683736,0.613165,0.890176,-0.0261718,-0.26247,-0.371499,0.932484,6.96507e-06,-0.18604,-0.309618,0.0123742,-0.399411,0.168768,0.188034,-0.340674,0.176519,0.0248722,-0.254671,-0.408875,5.82416e-06,-0.219743,-0.365717,
4.06575,13.9846,-85.4379,0.247694,50.0754,-71.0095,0.23283,0.90684,-0.0412611,0.202293,0.367445,0.934103,-1.21894e-05,0.183878,0.306006,2.54106,-0.0380674,-0.0642557,2.57913,2.60532,0.88638,-1.06962,0.750848,1.19801,-0.640909,0.594383,0.900489,0.0229659,-0.237237,-0.363747,0.933717,1.25187e-05,-0.184398,-0.306872,0.0666317,-0.385486,0.182842,0.208406,-0.318038,0.171762,0.0318638,-0.220441,-0.41683,1.31889e-05,-0.218808,-0.36415,
4.1049,25.7839,-80.1532,0.24515,56.1226,-63.8319,0.222528,0.914505,-0.0286564,0.194069,0.353832,0.934021,-5.08608e-06,0.183978,0.306197,2.54106,-0.0378827,-0.062204,2.57895,2.60327,0.942276,-1.10677,0.63643,1.23204,-0.583387,0.567488,0.906462,0.0412468,-0.202682,-0.368165,0.933756,5.08378e-06,-0.184335,-0.306792,0.117176,-0.361265,0.180856,0.230966,-0.282932,0.162595,0.0205582,-0.217498,-0.405005,3.47577e-06,-0.218884,-0.364292,
4.14488,37.3764,-74.8194,0.238524,67.976,-55.5252,0.209299,0.92025,-0.0273431,0.168892,0.351949,0.93781,-1.02238e-06,0.178795,0.297565,2.54106,-0.0370986,-0.0598602,2.57816,2.60092,0.993165,-1.06588,0.635884,1.2717,-0.518656,0.532912,0.914183,0.0286437,-0.194425,-0.354469,0.936799,5.12476e-06,-0.180195,-0.299894,0.165874,-0.33486,0.174938,0.275526,-0.243221,0.15118,0.0132942,-0.196639,-0.404412,8.9385e-07,-0.214998,-0.357818,
4.18489,47.0014,-69.4684,0.229512,74.7919,-51.4682,0.201576,0.921318,-0.0296861,0.181812,0.342399,0.940062,5.51074e-06,0.175623,0.292301,2.54106,-0.0360642,-0.0572301,2.57713,2.59829,1.04229,-1.06636,0.569773,1.29858,-0.473678,0.504779,0.91978,0.0272991,-0.169436,-0.352917,0.939805,-5.51662e-06,-0.175988,-0.292909,0.203632,-0.307885,0.166957,0.300188,-0.223805,0.144609,0.0199399,-0.207547,-0.396802,-7.02583e-06,-0.21262,-0.353869,
4.22492,55.3061,-63.4973,0.224025,81.7319,-47.4299,0.193662,0.924728,-0.0276822,0.176553,0.336066,0.942719,-2.34854e-07,0.171811,0.285941,2.54106,-0.0345088,-0.0543074,2.57557,2.59537,1.06307,-1.03938,0.603803,1.31572,-0.443149,0.485366,0.920911,0.0296645,-0.182283,-0.343243,0.94161,4.13506e-06,-0.173421,-0.288611,0.236681,-0.280473,0.162199,0.324675,-0.20479,0.137952,0.0177387,-0.204003,-0.391835,1.61404e-07,-0.20976,-0.349099,
4.26494,60.857,-58.5719,0.208387,88.6211,-43.3987,0.185602,0.924983,-0.0265,0.194218,0.325551,0.945512,-4.79818e-07,0.16769,0.279084,2.54106,-0.0325201,-0.051068,2.57358,2.59213,1.09037,-1.02267,0.593244,1.33354,-0.408079,0.462432,0.924262,0.0276555,-0.177109,-0.337057,0.944333,1.32785e-06,-0.169443,-0.281999,0.252848,-0.253415,0.148737,0.348292,-0.186111,0.131239,0.0226841,-0.219729,-0.382657,2.40479e-07,-0.206669,-0.343956,
4.30488,66.2213,-54.1723,0.20738,93.7328,-40.0394,0.178715,0.922444,-0.0494313,0.172754,0.341773,0.947238,2.81104e-06,0.165087,0.27475,2.54106,-0.0305873,-0.0475474,2.57165,2.58861,1.09682,-0.989906,0.646755,1.35063,-0.369378,0.437022,0.924425,0.0264982,-0.194885,-0.326737,0.946994,-2.81095e-06,-0.165457,-0.275366,0.275415,-0.235575,0.147551,0.365026,-0.17067,0.125513,0.0349056,-0.194793,-0.39921,-2.35882e-06,-0.204718,-0.340706,
4.345,79.0469,-45.2904,0.18598,97.9289,-36.8986,0.172738,0.931018,-0.021399,0.185243,0.313739,0.948932,6.25772e-07,0.162485,0.270419,2.54106,-0.0282582,-0.0438511,2.56932,2.58492,1.15268,-1.00551,0.553523,1.35873,-0.345632,0.421917,0.92854,0.0219177,-0.16194,-0.33333,0.948317,-3.56155e-07,-0.163435,-0.272001,0.316523,-0.191438,0.129867,0.378453,-0.15657,0.120554,0.0176786,-0.214119,-0.373211,-3.61811e-07,-0.202766,-0.337458,
4.38608,88.5924,-39.8745,0.183484,101.025,-32.6303,0.164775,0.934572,-0.027056,0.166948,0.313004,0.949896,1.42564e-06,0.160981,0.267922,2.54106,-0.0254142,-0.0401221,2.56648,2.58119,1.1691,-0.948179,0.626781,1.36351,-0.309257,0.398978,0.930695,0.0213965,-0.185652,-0.314456,0.94966,-1.42721e-06,-0.161351,-0.268537,0.353731,-0.169306,0.12762,0.386741,-0.13747,0.113835,0.0179872,-0.197405,-0.37424,-1.83261e-06,-0.201638,-0.335585,
4.4182,96.3406,-35.5317,0.171754,105.291,-29.8628,0.158616,0.937083,-0.0290972,0.168961,0.304107,0.952244,6.48813e-06,0.157259,0.261728,2.54106,-0.0228521,-0.0369086,2.56392,2.57797,1.20677,-0.950891,0.566621,1.36746,-0.285154,0.382303,0.934182,0.0270361,-0.167452,-0.3139,0.951789,-3.86374e-06,-0.157989,-0.262938,0.377261,-0.148991,0.118076,0.399741,-0.125212,0.108822,0.0215277,-0.199016,-0.367534,-6.26576e-06,-0.198848,-0.330939,
4.45685,103.633,-31.2931,0.130931,108.077,-27.595,0.153516,0.938213,-0.0323927,0.19562,0.28362,0.953883,4.18516e-06,0.154602,0.257305,2.54106,-0.0194228,-0.0329927,2.56049,2.57406,1.23054,-0.925101,0.571846,1.3672,-0.268686,0.369857,0.936637,0.0290821,-0.169546,-0.305153,0.95299,-4.07942e-06,-0.156055,-0.259724,0.379255,-0.122735,0.0866805,0.40759,-0.115216,0.104662,0.0341615,-0.221188,-0.350666,-4.12436e-06,-0.196854,-0.327622,
4.49686,108.992,-27.5573,0.112149,111.423,-25.1653,0.148119,0.944813,-0.012809,0.197388,0.261156,0.955742,2.55856e-06,0.151527,0.252185,2.54106,-0.0151661,-0.0289337,2.55623,2.57,1.24331,-0.862094,0.65174,1.36785,-0.240801,0.350125,0.937863,0.0324147,-0.196083,-0.284455,0.955522,-2.5594e-06,-0.151895,-0.252797,0.38705,-0.104713,0.0729785,0.417149,-0.104671,0.1003,0.0212131,-0.228503,-0.330273,-2.49346e-06,-0.194548,-0.323782,
4.53684,111.678,-25.0187,0.121691,113.947,-22.8949,0.143617,0.943017,-0.0302522,0.188315,0.272655,0.957475,3.37029e-06,0.148597,0.247307,2.54106,-0.0106633,-0.0247478,2.55173,2.56581,1.28752,-0.779808,0.678772,1.36629,-0.221708,0.337634,0.944306,0.0128629,-0.198127,-0.262424,0.957157,-8.82366e-07,-0.14914,-0.248209,0.403693,-0.0973702,0.0795113,0.424144,-0.0950208,0.0966434,0.0320505,-0.216106,-0.342263,-2.79167e-06,-0.192351,-0.320124,
4.57749,113.628,-22.9274,0.11398,118.05,-19.8875,0.138223,0.949749,-0.00651825,0.186612,0.251216,0.960129,1.77083e-06,0.14398,0.239628,2.54106,-0.00638649,-0.0207926,2.54745,2.56186,1.29073,-0.822757,0.632448,1.3649,-0.198448,0.322752,0.942702,0.0302721,-0.188752,-0.273439,0.959423,-1.71645e-06,-0.145224,-0.241697,0.406188,-0.0878139,0.0737609,0.436145,-0.0826812,0.0923607,0.0146484,-0.2216,-0.322253,-2.14211e-06,-0.188888,-0.314364,
4.61689,115.119,-21.274,0.122466,119.352,-18.0837,0.134977,0.945736,-0.0335985,0.175061,0.271677,0.961254,1.05191e-05,0.141978,0.236289,2.54106,-0.00165247,-0.016242,2.54272,2.55731,1.33892,-0.738653,0.649087,1.35823,-0.178736,0.310652,0.94934,0.00655837,-0.187247,-0.252289,0.961078,-1.05186e-05,-0.142294,-0.236815,0.418228,-0.0829872,0.0794873,0.439282,-0.0751233,0.0896642,0.031619,-0.204323,-0.342681,-8.53197e-06,-0.187388,-0.311859,
4.6569,116.413,-19.829,0.0986973,119.519,-16.6826,0.132556,0.950669,-0.00861162,0.187658,0.246857,0.962084,-1.26974e-06,0.140478,0.233794,2.54106,0.00276774,-0.0122752,2.5383,2.55334,1.33095,-0.814814,0.586644,1.35154,-0.167125,0.303496,0.945313,0.0336117,-0.175659,-0.272758,0.961944,-1.10646e-06,-0.140733,-0.234219,0.407363,-0.0733728,0.0623646,0.438726,-0.0692929,0.0876412,0.0173616,-0.222043,-0.319103,1.19225e-06,-0.18626,-0.309989,
4.69686,118.622,-17.6852,0.110434,119.53,-14.3669,0.127603,0.955585,0.00297477,0.17221,0.239149,0.963549,1.55864e-06,0.13779,0.22932,2.54106,0.0079399,-0.0077084,2.53312,2.54877,1.3665,-0.716245,0.646498,1.33452,-0.151577,0.292692,0.950298,0.0086521,-0.188237,-0.247841,0.96295,4.74801e-07,-0.138897,-0.231161,0.423861,-0.0672781,0.0702777,0.436411,-0.0594106,0.0834991,0.00483207,-0.21266,-0.312221,-1.09735e-06,-0.184245,-0.306633,
4.73701,124.675,-12.9347,0.125863,119.152,-13.3295,0.125329,0.955444,-0.0168339,0.134066,0.26243,0.964175,-2.38875e-08,0.136622,0.22738,2.54106,0.0124698,-0.00356095,2.52859,2.54463,1.39304,-0.73731,0.589667,1.32407,-0.137723,0.28273,0.950794,0.0321224,-0.176715,-0.25245,0.964138,5.82463e-08,-0.136691,-0.227494,0.45736,-0.051607,0.080923,0.434016,-0.0549979,0.081601,0.00810357,-0.175405,-0.334845,-2.8312e-07,-0.183369,-0.305178,
4.77688,126.156,-10.9838,0.120029,121.031,-11.3797,0.121304,0.957036,-0.0198718,0.135778,0.255446,0.965872,2.59145e-06,0.133405,0.222025,2.54106,0.0167698,0.000649434,2.52429,2.54042,1.43171,-0.760791,0.464053,1.31729,-0.125682,0.274332,0.955141,0.0168131,-0.134557,-0.263281,0.965224,9.38702e-07,-0.134643,-0.224083,0.458749,-0.0435092,0.0764813,0.438396,-0.0471858,0.0784534,0.0121433,-0.176332,-0.329846,-2.4553e-06,-0.180956,-0.301162,
4.80315,126.924,-9.39118,0.116186,121.967,-9.70882,0.118194,0.956964,-0.0234518,0.12513,0.260791,0.966923,7.58314e-07,0.13137,0.218638,2.54106,0.0196669,0.00346834,2.5214,2.5376,1.44871,-0.736309,0.466124,1.30749,-0.108555,0.262998,0.956738,0.0198561,-0.136268,-0.256301,0.966737,-7.58913e-07,-0.131731,-0.219239,0.459208,-0.0367083,0.0734456,0.440009,-0.0405167,0.0759715,0.0115752,-0.1664,-0.334784,-8.8033e-07,-0.17943,-0.298622,
4.84083,126.637,-8.01122,0.112033,123.77,-7.51764,0.113945,0.958123,-0.0250405,0.120367,0.258623,0.96862,1.06015e-06,0.128013,0.213046,2.54106,0.0234837,0.00738231,2.51758,2.53368,1.46297,-0.747393,0.424638,1.3004,-0.0935984,0.252899,0.956726,0.0234294,-0.12552,-0.261478,0.968101,-6.8571e-07,-0.129047,-0.214774,0.455427,-0.0310379,0.0703382,0.443787,-0.0320116,0.0727104,0.0119739,-0.162175,-0.333459,-3.86358e-07,-0.176912,-0.294428,
4.88088,126.002,-7.2753,0.106654,124.652,-5.9944,0.11082,0.957741,-0.0351988,0.118223,0.25984,0.969629,-3.06903e-07,0.125969,0.209647,2.54106,0.0274568,0.0116037,2.51361,2.52946,1.47849,-0.737202,0.406193,1.2936,-0.0805809,0.243957,0.957803,0.0250067,-0.120897,-0.25956,0.969211,1.0432e-07,-0.126819,-0.211062,0.449548,-0.027376,0.0664329,0.4451,-0.026026,0.0702669,0.0197595,-0.157638,-0.335851,1.46177e-07,-0.175378,-0.291879,
4.92205,126.054,-6.3961,0.105179,125.095,-4.68281,0.107977,0.959453,-0.0258377,0.11971,0.253874,0.970291,3.31582e-07,0.124608,0.207386,2.54106,0.0314044,0.0158769,2.50966,2.52519,1.48558,-0.740346,0.389975,1.28558,-0.0691969,0.236092,0.957432,0.0351634,-0.118727,-0.260753,0.970108,-2.45255e-06,-0.124986,-0.208011,0.449369,-0.0236595,0.0650215,0.445022,-0.0208482,0.0680359,0.013162,-0.161656,-0.329939,-6.84849e-07,-0.174358,-0.290183,
4.96089,126.867,-4.7268,0.100674,125.676,-2.94101,0.104588,0.961142,-0.0272136,0.117756,0.248192,0.971353,-4.07989e-07,0.122397,0.203698,2.54106,0.0353517,0.020029,2.50571,2.52104,1.50823,-0.708468,0.396564,1.27482,-0.0566016,0.226928,0.959224,0.0258147,-0.120095,-0.254557,0.971001,2.18713e-06,-0.123134,-0.204928,0.449021,-0.0173313,0.0618103,0.445028,-0.0142049,0.0654405,0.0146276,-0.159959,-0.325815,1.11517e-06,-0.1727,-0.287417,
5.00259,127.668,-3.1746,0.0945888,125.384,-0.420628,0.0994217,0.962186,-0.0337758,0.123937,0.2402,0.972389,6.16337e-07,0.120189,0.200037,2.54106,0.0394785,0.0242734,2.50159,2.51679,1.52137,-0.689674,0.389553,1.25567,-0.0366228,0.212738,0.960745,0.0271746,-0.118439,-0.249404,0.972261,-6.18753e-07,-0.120463,-0.200492,0.447847,-0.0108753,0.0573564,0.4411,-0.00452196,0.0614303,0.0229107,-0.163599,-0.320425,-1.85865e-06,-0.171044,-0.284671,
5.04086,129.381,-1.27081,0.0825152,126.814,3.39803,0.0920755,0.96214,-0.0505727,0.123045,0.237886,0.974472,-1.62584e-06,0.115631,0.192443,2.54106,0.0435114,0.0284134,2.49755,2.51265,1.53718,-0.659994,0.404201,1.23813,-0.0110932,0.195191,0.961773,0.033749,-0.12465,-0.241488,0.974101,7.80548e-07,-0.116458,-0.193818,0.445044,-0.00275765,0.0490951,0.441439,0.00946732,0.055987,0.0370223,-0.158394,-0.320901,1.17902e-06,-0.167624,-0.278976,
5.08131,130.547,0.575471,0.0775639,127.287,4.89187,0.0891721,0.964813,-0.041772,0.133708,0.222517,0.975011,-1.82369e-06,0.11442,0.190426,2.54106,0.0475187,0.0322373,2.49355,2.50883,1.54746,-0.652974,0.390278,1.22871,0.00154558,0.186533,0.961768,0.050549,-0.123671,-0.239065,0.974946,1.82379e-06,-0.114566,-0.19067,0.446015,0.00385186,0.0453958,0.441248,0.0149171,0.0538188,0.0347375,-0.170049,-0.307582,1.59805e-06,-0.166716,-0.277463,
5.12086,131.08,2.06364,0.0764496,127.147,6.68082,0.085717,0.964524,-0.0511726,0.114867,0.232121,0.975807,-3.38489e-06,0.112605,0.187407,2.54106,0.0519477,0.0366947,2.48912,2.50437,1.56733,-0.593333,0.429685,1.21858,0.012645,0.178775,0.964525,0.041772,-0.134218,-0.223455,0.975573,3.32697e-07,-0.113141,-0.188298,0.446826,0.00976796,0.0446852,0.438625,0.0213002,0.0513041,0.0361383,-0.151799,-0.316776,2.62658e-06,-0.165355,-0.275199,
5.16096,130.493,4.69733,0.0677713,127.841,8.61694,0.0820649,0.96801,-0.0377281,0.130318,0.211071,0.976757,7.05835e-07,0.110398,0.183733,2.54106,0.0557781,0.0404792,2.48529,2.50059,1.59052,-0.603834,0.358474,1.20981,0.0253574,0.170203,0.96443,0.0569228,-0.117133,-0.23003,0.976463,9.04863e-07,-0.111086,-0.184876,0.439693,0.0187836,0.0384051,0.438612,0.0281032,0.048675,0.0321468,-0.168774,-0.29835,-6.99524e-07,-0.1637,-0.272444,
