time,evXh,evYh,evZh,evXm,evYm,evZm,qTildeWh,qTildeXh,qTildeYh,qTildeZh,qTildeWm,qTildeXm,qTildeYm,qTildeZm,zStar,zStarHath,zStarHatm,zTildeh,zTildem,desImageWrtImageZhatPX,desImageWrtImageZhatPY,desImageWrtImageZhatPZ,desImageWrtImagePX,desImageWrtImagePY,desImageWrtImagePZ,desImageWrtImageZhatQW,desImageWrtImageZhatQX,desImageWrtImageZhatQY,desImageWrtImageZhatQZ,desImageWrtImageQW,desImageWrtImageQX,desImageWrtImageQY,desImageWrtImageQZ,vcXh,vcYh,vcZh,vcXm,vcYm,vcZm,wcXh,wcYh,wcZh,wcXm,wcYm,wcZm,
8.55224,74.0746,-47.9903,0.102102,114.577,-29.1553,0.0732463,0.891983,-0.0314903,0.211517,0.398291,0.921951,-2.72104e-06,0.193653,0.335417,2.22718,-0.0136473,-0.195295,2.24083,2.42247,1.34635,-0.85947,0.371444,1.52331,-0.343347,0.245567,0.892667,0.0107199,-0.219273,-0.393637,0.921636,2.7705e-06,-0.194027,-0.336065,0.295623,-0.198893,0.0747017,0.385847,-0.141965,0.0668674,0.0236022,-0.227382,-0.439956,2.39582e-06,-0.223779,-0.387598,
8.59225,81.8241,-43.0008,0.110544,118.143,-25.9983,0.0676996,0.89642,-0.0217433,0.191017,0.399339,0.92367,-1.52678e-06,0.191595,0.331852,2.22718,-0.010693,-0.190064,2.23787,2.41724,1.34919,-0.877322,0.336708,1.52874,-0.318613,0.230764,0.891284,0.0314655,-0.212165,-0.399511,0.923336,1.50145e-06,-0.191996,-0.332547,0.332488,-0.181281,0.0812372,0.397499,-0.128542,0.062553,0.00967863,-0.21213,-0.440527,1.31873e-06,-0.222235,-0.384924,
8.63227,92.4458,-36.5475,0.0934255,121.059,-22.9179,0.062667,0.904857,-0.0141446,0.202036,0.374454,0.925227,7.91408e-07,0.189707,0.328583,2.22718,-0.00706995,-0.184571,2.23425,2.41175,1.37881,-0.87161,0.270651,1.53175,-0.297724,0.218785,0.896004,0.0217111,-0.191421,-0.400079,0.924629,1.26103e-06,-0.190434,-0.329841,0.364884,-0.15015,0.0675382,0.406809,-0.115596,0.0585921,0.00901366,-0.225111,-0.419609,-7.54469e-07,-0.22082,-0.382472,
8.67225,100.642,-31.218,0.0935085,126.355,-16.7124,0.0536028,0.912554,0.00854365,0.190792,0.361623,0.928529,1.16339e-06,0.185631,0.32152,2.22718,-0.00305691,-0.179245,2.23024,2.40643,1.42213,-0.791575,0.312411,1.53346,-0.249472,0.193104,0.904511,0.0141347,-0.202393,-0.375095,0.927965,-8.01033e-07,-0.186333,-0.322739,0.397934,-0.128813,0.0673658,0.423677,-0.0900667,0.0513961,-0.0119711,-0.221974,-0.406942,-5.67897e-07,-0.217764,-0.377174,
8.71224,108.478,-25.8427,0.0762478,128.6,-14.1564,0.0496231,0.913499,-0.00989743,0.188297,0.360508,0.930187,-8.81047e-07,0.183543,0.317906,2.22718,0.00152467,-0.173512,2.22566,2.40069,1.45916,-0.746899,0.281613,1.53295,-0.227608,0.180765,0.912193,-0.0085574,-0.191201,-0.362317,0.92987,-5.68574e-06,-0.183943,-0.3186,0.417462,-0.103451,0.0537233,0.430749,-0.0795272,0.048185,0.00375508,-0.215341,-0.408826,6.65266e-07,-0.216197,-0.374465,
8.75222,113.464,-22.3713,0.0708067,132.904,-10.5702,0.0433341,0.910854,-0.0285699,0.163256,0.377989,0.93327,4.13958e-06,0.179588,0.311055,2.22718,0.00585966,-0.16785,2.22132,2.39503,1.47342,-0.73806,0.265563,1.53144,-0.196491,0.162125,0.913078,0.00987965,-0.188761,-0.361331,0.932941,-4.15084e-06,-0.180015,-0.311795,0.433417,-0.0884674,0.0493231,0.443799,-0.0651421,0.0433868,0.0114741,-0.188119,-0.425834,-3.50049e-06,-0.213232,-0.369326,
8.79224,116.933,-19.1239,0.0607194,135.511,-7.72892,0.0388109,0.917601,-0.0108072,0.187178,0.350509,0.935617,-5.93543e-07,0.176509,0.305722,2.22718,0.0104914,-0.16195,2.21669,2.38913,1.46953,-0.784789,0.171853,1.52777,-0.174081,0.148985,0.910401,0.0285172,-0.163732,-0.378877,0.935195,6.97135e-07,-0.177067,-0.306688,0.440095,-0.073811,0.0414567,0.451582,-0.0537183,0.0397942,0.00566187,-0.214759,-0.401216,7.05701e-07,-0.210922,-0.365326,
8.83236,119.503,-15.5015,0.0517733,138.125,-4.99062,0.0342046,0.922875,0.00161772,0.194562,0.332331,0.938097,2.58326e-06,0.173187,0.299969,2.22718,0.0154396,-0.156416,2.21174,2.3836,1.50792,-0.695764,0.257505,1.52368,-0.154159,0.137155,0.917172,0.010793,-0.187663,-0.351372,0.93724,-5.47055e-06,-0.174343,-0.30197,0.443698,-0.0586924,0.0346672,0.459172,-0.0427575,0.0361495,-0.000733417,-0.225111,-0.384906,-2.29282e-06,-0.208431,-0.361011,
8.87223,123.969,-10.061,0.0384791,140.16,-2.53103,0.030411,0.922206,-0.020201,0.187737,0.337464,0.940139,1.91527e-06,0.170397,0.295134,2.22718,0.0212863,-0.14994,2.20589,2.37712,1.54773,-0.619355,0.272825,1.51536,-0.128951,0.123173,0.924134,-0.00481185,-0.192408,-0.330049,0.939883,-1.91456e-06,-0.170749,-0.295744,0.451832,-0.0354388,0.0245322,0.465078,-0.0329477,0.0330738,0.0158203,-0.213558,-0.392311,-1.35895e-06,-0.206338,-0.357385,
8.91222,126.15,-7.85658,0.0376904,141.329,-0.405061,0.0272873,0.92259,-0.0244099,0.17952,0.340595,0.942021,6.92649e-07,0.167777,0.290599,2.22718,0.0266828,-0.143871,2.2005,2.37105,1.54737,-0.639619,0.253088,1.50785,-0.112482,0.113963,0.921677,0.0201926,-0.188344,-0.338571,0.941638,-3.36639e-07,-0.168313,-0.291526,0.459928,-0.0264595,0.023603,0.468269,-0.0243924,0.030436,0.0169599,-0.205373,-0.395693,-6.92657e-07,-0.204373,-0.353984,
