time,evXh,evYh,evZh,evXm,evYm,evZm,qTildeWh,qTildeXh,qTildeYh,qTildeZh,qTildeWm,qTildeXm,qTildeYm,qTildeZm,zStar,zStarHath,zStarHatm,zTildeh,zTildem,desImageWrtImageZhatPX,desImageWrtImageZhatPY,desImageWrtImageZhatPZ,desImageWrtImagePX,desImageWrtImagePY,desImageWrtImagePZ,desImageWrtImageZhatQW,desImageWrtImageZhatQX,desImageWrtImageZhatQY,desImageWrtImageZhatQZ,desImageWrtImageQW,desImageWrtImageQX,desImageWrtImageQY,desImageWrtImageQZ,vcXh,vcYh,vcZh,vcXm,vcYm,vcZm,wcXh,wcYh,wcZh,wcXm,wcYm,wcZm,
19.3065,26.9832,-58.7291,0.0213451,68.1545,-48.8194,0.0125754,0.895949,-0.0085111,0.223663,0.383637,0.925722,3.67298e-06,0.189105,0.327533,2.00336,0.0149577,-0.0019428,1.98841,2.00531,1.11893,-0.559401,0.216846,1.22532,-0.401061,0.111088,0.895167,-0.00506883,-0.229788,-0.381901,0.925517,-3.67101e-06,-0.189357,-0.327968,0.112259,-0.228964,0.015362,0.263003,-0.188498,0.00938754,0.00809962,-0.244427,-0.424809,-2.134e-06,-0.22037,-0.381684,
19.3677,34.7835,-57.7444,0.0214723,70.316,-45.1557,0.0123809,0.899471,-0.00872729,0.215399,0.380103,0.926369,7.29834e-07,0.188307,0.32616,2.00336,0.0163769,0.0023594,1.98699,2.001,1.1269,-0.5619,0.19986,1.23193,-0.38051,0.109282,0.895384,0.00851349,-0.224223,-0.384629,0.925951,-1.83248e-06,-0.188819,-0.327051,0.143022,-0.224839,0.0153365,0.272418,-0.173844,0.008987,0.00675135,-0.237522,-0.422562,-9.47974e-07,-0.21977,-0.380655,
19.3966,45.3664,-55.2221,0.0126281,70.316,-45.1557,0.0123809,0.907448,0.0017632,0.196086,0.371598,0.926369,7.29834e-07,0.188307,0.32616,2.00336,0.0171896,0.00419215,1.98617,1.99917,1.1464,-0.549509,0.177309,1.23193,-0.38051,0.109282,0.898866,0.00872243,-0.21601,-0.381186,0.925951,-1.83248e-06,-0.188819,-0.327051,0.181087,-0.211437,0.00854005,0.272418,-0.173844,0.008987,-0.00611172,-0.224173,-0.415466,-9.47974e-07,-0.21977,-0.380655,
19.4357,53.5514,-52.652,0.015151,72.9278,-42.6581,0.0111,0.913991,-0.000854362,0.198924,0.353622,0.927461,3.73092e-07,0.186957,0.323824,2.00336,0.0189466,0.00707799,1.98442,1.99629,1.1676,-0.526757,0.127319,1.2375,-0.361308,0.103843,0.906915,-0.00178348,-0.196663,-0.372594,0.927269,-3.74468e-07,-0.187196,-0.324238,0.214026,-0.20213,0.0102647,0.282374,-0.16356,0.00789599,-0.000553278,-0.227016,-0.401657,-1.10202e-06,-0.218757,-0.378903,
19.4666,59.4008,-50.2408,0.00426182,77.7834,-39.0455,0.00809239,0.913802,-0.0170321,0.173419,0.366881,0.930302,1.06379e-06,0.183397,0.317653,2.00336,0.0205145,0.00938504,1.98285,1.99398,1.19378,-0.47842,0.133287,1.24402,-0.33698,0.0948602,0.913514,0.000849032,-0.19946,-0.354552,0.929442,-1.56494e-06,-0.184485,-0.319536,0.231796,-0.188385,0.00223046,0.299966,-0.148534,0.0055165,0.0053913,-0.200491,-0.415374,-7.98927e-07,-0.216088,-0.374274,
19.4976,62.2287,-48.1387,0.00340982,83.3092,-35.2926,0.00420276,0.915496,-0.0145798,0.170905,0.363931,0.933495,2.88177e-07,0.179293,0.31055,2.00336,0.0220779,0.0118896,1.98129,1.99147,1.19357,-0.501963,0.0645234,1.25146,-0.309282,0.0825839,0.913298,0.0169907,-0.173969,-0.367875,0.932381,-5.54456e-07,-0.180739,-0.313049,0.242441,-0.179927,0.00150265,0.319448,-0.132834,0.00248347,0.0030034,-0.199171,-0.412845,-1.04094e-06,-0.213009,-0.368947,
19.5224,64.2971,-46.1879,0.0126817,83.3092,-35.2926,0.00420276,0.916659,-0.00626462,0.183972,0.354754,0.933495,2.88177e-07,0.179293,0.31055,2.00336,0.0234965,0.0141395,1.97987,1.98922,1.20221,-0.492783,0.0569443,1.25146,-0.309282,0.0825839,0.914992,0.0145371,-0.171465,-0.364937,0.932381,-5.54456e-07,-0.180739,-0.313049,0.255118,-0.175573,0.0081421,0.319448,-0.132834,0.00248347,0.000285541,-0.212939,-0.404035,-1.04094e-06,-0.213009,-0.368947,
19.5586,65.9771,-43.9241,0.00523927,88.3852,-31.3259,0.000517519,0.916595,-0.00900338,0.20468,0.343334,0.936157,-3.11488e-06,0.175791,0.304481,2.00336,0.0257861,0.0175289,1.97758,1.98584,1.21322,-0.471564,0.0903729,1.25762,-0.28262,0.071578,0.916284,0.00624767,-0.184398,-0.355502,0.934954,2.81238e-07,-0.177384,-0.30724,0.258968,-0.164001,0.00243041,0.337078,-0.116523,-0.000394486,0.00949307,-0.230395,-0.39445,2.47676e-06,-0.210382,-0.364396,
19.5948,68.3516,-41.5453,-0.00506591,93.2605,-27.1749,-0.00355328,0.914058,-0.0150105,0.217062,0.342282,0.93896,-1.96958e-06,0.172012,0.297935,2.00336,0.027884,0.0205179,1.97548,1.98285,1.22511,-0.442243,0.144164,1.26398,-0.244051,0.0555997,0.916082,0.00901054,-0.205258,-0.344357,0.938457,1.94302e-06,-0.172696,-0.299121,0.263794,-0.15124,-0.00522788,0.353526,-0.0996034,-0.0035436,0.0180033,-0.239379,-0.393692,1.34376e-06,-0.207548,-0.359487,
19.6165,71.6076,-38.2214,0.0090714,98.2416,-20.5677,-0.0090332,0.924732,0.00822622,0.191615,0.328766,0.941474,-1.88926e-06,0.168544,0.291925,2.00336,0.0295586,0.0228281,1.97381,1.98054,1.22938,-0.436273,0.175478,1.26715,-0.205948,0.0425779,0.913623,0.0150286,-0.217538,-0.343139,0.940516,1.68669e-06,-0.169874,-0.294231,0.282866,-0.143458,0.00489293,0.369807,-0.073103,-0.00788882,-0.00669961,-0.224472,-0.381302,2.03545e-06,-0.204948,-0.354979,
19.6633,76.8466,-34.7268,-0.0124733,99.0705,-17.5008,-0.0114878,0.923599,-0.000371085,0.201304,0.326253,0.942028,-1.51732e-06,0.167767,0.29058,2.00336,0.0330772,0.0274472,1.97029,1.97592,1.25037,-0.403343,0.106012,1.26693,-0.182518,0.0342159,0.924271,-0.00822432,-0.192183,-0.329729,0.941559,3.07051e-06,-0.168422,-0.291721,0.292406,-0.123549,-0.0109486,0.371907,-0.0609378,-0.00984634,0.00357515,-0.230574,-0.380069,1.56768e-06,-0.204365,-0.35397,
19.7023,82.7943,-30.3825,-0.00491155,100.202,-14.328,-0.0143133,0.9277,-0.0038546,0.186357,0.323464,0.942804,-1.41767e-06,0.166674,0.288686,2.00336,0.0362145,0.0312405,1.96715,1.97212,1.25952,-0.390409,0.129476,1.26556,-0.167105,0.0290269,0.923256,0.000381128,-0.201718,-0.326969,0.941954,-1.07625e-06,-0.167871,-0.29076,0.318574,-0.108906,-0.00568634,0.374879,-0.0483921,-0.0120718,0.00324314,-0.217297,-0.379211,1.60608e-06,-0.203545,-0.352549,
19.7423,87.3555,-26.3222,-0.00144043,101.754,-11.583,-0.0173638,0.931269,0.00774986,0.177159,0.318265,0.943553,-3.60717e-06,0.165611,0.286847,2.00336,0.0395956,0.0352111,1.96377,1.96815,1.27068,-0.377179,0.0888171,1.26446,-0.143803,0.0187491,0.927395,0.00385432,-0.186732,-0.324121,0.943308,3.60682e-06,-0.165958,-0.287449,0.33797,-0.0945362,-0.0034725,0.379032,-0.037538,-0.0144119,-0.00836912,-0.212793,-0.373902,2.93779e-06,-0.202747,-0.351171,
19.7824,91.6737,-22.1825,-0.0111995,103.847,-8.33384,-0.0211761,0.933028,0.00291716,0.165831,0.319295,0.944998,-6.41505e-07,0.163538,0.283257,2.00336,0.043171,0.0393312,1.96019,1.96403,1.2805,-0.364352,0.0614678,1.26289,-0.124482,0.00991901,0.930846,-0.00775647,-0.177707,-0.319196,0.944562,4.71768e-06,-0.164165,-0.284346,0.348322,-0.076605,-0.0105501,0.384649,-0.0248336,-0.0172875,-0.00721718,-0.202044,-0.375912,3.97731e-07,-0.201193,-0.348478,
19.8233,94.6774,-18.5895,-0.0133605,106.603,-4.86843,-0.0254485,0.933847,-0.00374037,0.158756,0.320487,0.946908,-1.80255e-06,0.160752,0.27843,2.00336,0.0467438,0.0435626,1.95662,1.9598,1.28658,-0.360919,0.030184,1.26071,-0.103332,-0.00018239,0.932499,-0.00294075,-0.166521,-0.320482,0.946155,2.50954e-06,-0.161855,-0.280344,0.358354,-0.0622676,-0.0122096,0.392333,-0.0113848,-0.0204965,-0.00345173,-0.194363,-0.37808,1.62233e-06,-0.199103,-0.344858,
19.8622,96.61,-15.0956,-0.0165995,110.04,-1.12196,-0.0303578,0.93524,0.00266234,0.162792,0.314354,0.949054,7.75009e-07,0.157554,0.272898,2.00336,0.0503109,0.0478055,1.95305,1.95556,1.29337,-0.356123,0.0101865,1.25747,-0.0729691,-0.0155069,0.933303,0.00370573,-0.159461,-0.321721,0.948819,-7.77305e-07,-0.157907,-0.273509,0.364182,-0.0486747,-0.0148593,0.401665,0.00288275,-0.0240762,-0.00705092,-0.199711,-0.372236,-1.57975e-06,-0.196705,-0.340709,
19.9023,97.7846,-12.2266,-0.0179381,115.352,5.28045,-0.0393915,0.93582,-0.00640321,0.166741,0.31048,0.953041,-4.49654e-06,0.151421,0.262267,2.00336,0.0541188,0.0522486,1.94925,1.95112,1.30444,-0.338014,0.0166337,1.24964,-0.0311667,-0.0379004,0.934865,-0.00267949,-0.163289,-0.31521,0.952617,1.67325e-06,-0.152086,-0.263421,0.368066,-0.0372519,-0.0159392,0.415071,0.0269753,-0.0306471,0.00232469,-0.200902,-0.370393,4.14694e-06,-0.192105,-0.332736,
19.9423,101.058,-6.4371,-0.0505443,116.223,9.13735,-0.0448953,0.938756,-0.00238832,0.101139,0.329396,0.954824,-1.01876e-06,0.148586,0.257357,2.00336,0.0572774,0.0566615,1.94609,1.9467,1.2919,-0.368006,-0.133811,1.23422,-0.00508492,-0.0520006,0.935605,0.0104352,-0.10788,-0.336002,0.954456,-4.92148e-06,-0.149176,-0.258381,0.357182,-0.0130574,-0.0373321,0.415074,0.0414028,-0.0347291,-0.0206977,-0.145804,-0.385883,1.22014e-06,-0.189979,-0.329053,
19.9823,104.515,-2.81251,-0.0495937,115.881,10.5467,-0.0470537,0.938554,-0.0194838,0.101672,0.329242,0.955556,9.64546e-07,0.147403,0.255312,2.00336,0.0601046,0.0607584,1.94326,1.94261,1.29686,-0.354051,-0.153717,1.22603,0.00382753,-0.0570744,0.938241,0.0022702,-0.101855,-0.330643,0.955147,-3.56415e-06,-0.148067,-0.256458,0.369615,0.000655039,-0.036675,0.412808,0.0466912,-0.0363523,-0.00590799,-0.141839,-0.388182,-1.10258e-06,-0.189092,-0.327519,
20.0186,107.479,0.518015,-0.0544447,115.622,11.8692,-0.0489017,0.940993,-0.0118744,0.101817,0.322528,0.95622,2.1894e-06,0.146322,0.253441,2.00336,0.0632335,0.0652281,1.94013,1.93814,1.30453,-0.338713,-0.150864,1.21774,0.0109569,-0.0611026,0.938253,0.0194154,-0.102076,-0.329977,0.955682,-1.31059e-06,-0.147202,-0.254959,0.377179,0.0126886,-0.0401419,0.410996,0.0516281,-0.0377597,-0.0114686,-0.144435,-0.381985,-2.27562e-06,-0.188282,-0.326115,
20.0582,112.62,5.14651,-0.0555087,116.174,13.6089,-0.050687,0.943784,-0.0197036,0.103661,0.31327,0.957534,2.46448e-06,0.144159,0.249695,2.00336,0.066106,0.0691165,1.93726,1.93425,1.31586,-0.32065,-0.155293,1.20631,0.02628,-0.0679558,0.940511,0.0117679,-0.102487,-0.323723,0.957283,-2.58112e-06,-0.144574,-0.250414,0.394226,0.0296368,-0.0410117,0.411973,0.0579642,-0.039109,-0.00304639,-0.144585,-0.37598,-2.60014e-06,-0.18666,-0.323306,
20.0983,114.594,7.74002,-0.0637629,116.711,15.7537,-0.0523265,0.945543,-0.024472,0.091268,0.311479,0.95917,2.30421e-06,0.141414,0.244939,2.00336,0.0697227,0.0738486,1.93364,1.92952,1.32961,-0.28583,-0.150847,1.19661,0.0408603,-0.0737986,0.943435,0.0196315,-0.104152,-0.314162,0.958908,1.72731e-06,-0.141858,-0.245706,0.394686,0.0390274,-0.0460818,0.412947,0.0656564,-0.0403525,-0.00200485,-0.133096,-0.375315,-2.35972e-06,-0.184601,-0.319739,
20.1383,116.049,10.3634,-0.0629109,118.307,18.2461,-0.054109,0.947476,-0.0295567,0.100657,0.302133,0.961098,-1.44092e-07,0.138104,0.239201,2.00336,0.0731622,0.0781848,1.9302,1.92518,1.32964,-0.271855,-0.183994,1.18741,0.0538661,-0.0781009,0.945146,0.0243754,-0.0918364,-0.312525,0.960337,-1.09477e-06,-0.139421,-0.241483,0.400672,0.0485835,-0.0458033,0.417345,0.0745102,-0.0416941,0.00604554,-0.140211,-0.368816,6.08075e-07,-0.182118,-0.315435,
20.1783,115.764,11.7343,-0.0601252,118.83,20.1176,-0.0551203,0.949578,-0.0120215,0.117782,0.290316,0.96262,1.44764e-06,0.135428,0.234569,2.00336,0.0768661,0.0825119,1.9265,1.92085,1.34278,-0.243582,-0.158025,1.17464,0.0710304,-0.0841086,0.947001,0.0294596,-0.101338,-0.303402,0.96233,-1.6222e-06,-0.135942,-0.235459,0.403177,0.0528692,-0.0448139,0.418678,0.0812023,-0.0425247,-0.00268612,-0.159812,-0.357123,-1.34649e-06,-0.180111,-0.311961,
20.2182,114.529,12.9008,-0.063757,118.298,22.6385,-0.0559042,0.950244,-0.0130747,0.106833,0.292322,0.96465,-1.54394e-06,0.131768,0.228227,2.00336,0.0805741,0.0867847,1.92279,1.91658,1.35876,-0.219918,-0.122041,1.15225,0.0890766,-0.0889021,0.949314,0.0119848,-0.118177,-0.29102,0.964453,1.54509e-06,-0.132129,-0.228852,0.396233,0.0570989,-0.0470165,0.416771,0.0902984,-0.0433309,-0.00494787,-0.150332,-0.358982,1.75213e-06,-0.177366,-0.307205,
20.2583,114.566,14.5997,-0.0672677,117.001,23.0874,-0.0554759,0.952795,0.00174746,0.108838,0.283429,0.965098,1.39847e-06,0.130947,0.226803,2.00336,0.0839096,0.0906202,1.91945,1.91274,1.35963,-0.217618,-0.153601,1.14189,0.0925842,-0.0889168,0.94981,0.012999,-0.107488,-0.293493,0.964909,-1.39701e-06,-0.131295,-0.227405,0.394483,0.0619742,-0.0495598,0.412971,0.0920878,-0.043196,-0.0156808,-0.156395,-0.349967,-5.4886e-07,-0.176751,-0.306137,
20.2983,116.801,18.7338,-0.0708211,115.595,23.4252,-0.054763,0.956442,-0.00597833,0.0947525,0.276053,0.965483,1.61195e-06,0.130232,0.225569,2.00336,0.0876852,0.0950258,1.91568,1.90834,1.36524,-0.187335,-0.191194,1.13198,0.0952904,-0.08833,0.954039,0.00204817,-0.0970415,-0.28353,0.965284,-1.61182e-06,-0.130601,-0.226207,0.3988,0.0765734,-0.0516327,0.408968,0.0934867,-0.0428616,-0.0117953,-0.143189,-0.345629,-1.29085e-06,-0.176214,-0.305211,
20.3383,117.511,20.5869,-0.0698716,113.82,23.8025,-0.0538579,0.958096,-0.0087102,0.0969084,0.269417,0.965948,4.7657e-07,0.129368,0.224073,2.00336,0.0911768,0.0990356,1.91219,1.90433,1.37079,-0.162302,-0.196474,1.11929,0.0985358,-0.0876094,0.956164,0.00592413,-0.0952104,-0.276857,0.965777,-4.76957e-07,-0.129686,-0.224623,0.40215,0.0833643,-0.0512464,0.403773,0.0949942,-0.0423827,-0.00798183,-0.14464,-0.340934,-5.75119e-07,-0.175566,-0.30409,
20.3611,118.613,22.2752,-0.0732227,113.128,24.4992,-0.0536998,0.96024,-0.00681317,0.0889504,0.264538,0.966705,3.33461e-06,0.127947,0.221609,2.00336,0.0930689,0.10115,1.9103,1.90221,1.37859,-0.138969,-0.191451,1.10976,0.103015,-0.088058,0.957703,0.00863968,-0.097563,-0.270575,0.966384,-2.96917e-06,-0.128553,-0.222658,0.40309,0.0887431,-0.0532604,0.401734,0.0975725,-0.0423931,-0.0109674,-0.138875,-0.336997,-2.53769e-06,-0.174501,-0.302241,
20.4032,118.607,23.5422,-0.0804898,112.123,25.149,-0.053249,0.961351,-0.013937,0.0693788,0.266078,0.967407,-1.55674e-06,0.126614,0.2193,2.00336,0.096457,0.104994,1.90691,1.89837,1.37902,-0.119518,-0.216963,1.09973,0.108564,-0.0890773,0.960008,0.00676638,-0.0893521,-0.265245,0.967163,-3.33297e-06,-0.127078,-0.220107,0.396645,0.0928725,-0.0571556,0.398784,0.0999721,-0.0421914,-0.0104201,-0.1208,-0.339235,1.59898e-06,-0.1735,-0.30051,
20.4423,117.487,24.2975,-0.0901618,112.393,26.2106,-0.0536746,0.963476,-7.8713e-05,0.0498047,0.263121,0.968289,1.12361e-06,0.124916,0.21636,2.00336,0.0995754,0.108941,1.90379,1.89442,1.3721,-0.10752,-0.268608,1.08974,0.116141,-0.091051,0.961089,0.0138651,-0.069841,-0.266905,0.968199,-1.19785e-06,-0.125092,-0.216665,0.385449,0.0932286,-0.0626119,0.399546,0.103782,-0.0425956,-0.0267007,-0.108563,-0.334771,-8.51566e-07,-0.172227,-0.298305,
20.4823,115.985,24.6792,-0.0858915,112.297,27.451,-0.054156,0.964261,0.00598177,0.0631757,0.257243,0.969556,-4.48589e-07,0.122436,0.212064,2.00336,0.102341,0.112728,1.90102,1.89064,1.35811,-0.103039,-0.329847,1.0775,0.125058,-0.0935964,0.963133,-4.1088e-05,-0.0504572,-0.264251,0.969393,4.49137e-07,-0.122757,-0.21262,0.384509,0.0945069,-0.0605493,0.398978,0.108136,-0.0429967,-0.027354,-0.121512,-0.329519,6.22476e-07,-0.170367,-0.295083,
20.5223,115.279,25.7699,-0.0748639,111.678,29.4164,-0.054822,0.96514,0.00125141,0.0833036,0.248119,0.97133,1.58064e-06,0.118869,0.205882,2.00336,0.105791,0.1168,1.89757,1.88656,1.37037,-0.0918553,-0.300268,1.05572,0.139004,-0.0975558,0.964044,-0.00604472,-0.0635908,-0.257952,0.971256,-1.58004e-06,-0.119021,-0.206146,0.391041,0.0997791,-0.0544843,0.39661,0.115073,-0.0436085,-0.0167809,-0.137299,-0.323293,-7.20364e-07,-0.167692,-0.290447,
20.5622,114.488,26.2161,-0.073407,110.373,30.0417,-0.0546432,0.965413,-0.00542962,0.0773201,0.248937,0.972066,1.07267e-06,0.117351,0.203262,2.00336,0.109032,0.120571,1.89433,1.88279,1.38958,-0.0650167,-0.24544,1.04442,0.143594,-0.0981251,0.964825,-0.00131504,-0.0838963,-0.249143,0.971878,8.90487e-08,-0.117742,-0.203937,0.388963,0.102082,-0.0534458,0.392393,0.117292,-0.0435429,-0.0129357,-0.130602,-0.32495,-1.40273e-06,-0.166554,-0.288481,
20.6022,113.889,27.6867,-0.0750034,109.486,30.5523,-0.0546599,0.967278,0.00671475,0.0885713,0.237664,0.972571,-1.77483e-06,0.116303,0.201442,2.00336,0.112275,0.124162,1.89109,1.8792,1.39203,-0.0519332,-0.261879,1.03488,0.145913,-0.0984336,0.965185,0.00537808,-0.0777484,-0.249689,0.972225,-5.45054e-06,-0.117021,-0.202694,0.387143,0.105971,-0.0550203,0.38954,0.119157,-0.0436378,-0.0183652,-0.143583,-0.314423,1.62021e-06,-0.165767,-0.287117,
20.6422,115.746,30.9952,-0.0762698,108.176,30.8706,-0.0545416,0.970827,0.00700657,0.0824233,0.225062,0.972822,-5.93672e-07,0.115776,0.200531,2.00336,0.115555,0.127683,1.88781,1.87568,1.40285,-0.00968031,-0.251149,1.02587,0.148623,-0.098915,0.968873,-0.0106833,-0.0877307,-0.231246,0.972587,-4.55924e-06,-0.116269,-0.201386,0.392214,0.11696,-0.055893,0.385288,0.120325,-0.0436231,-0.0183253,-0.139291,-0.304815,2.49388e-07,-0.165372,-0.286434,
20.6822,116.002,32.1404,-0.0762322,107.241,31.3792,-0.0548133,0.971928,0.00268816,0.0780578,0.221934,0.973395,-1.71123e-07,0.114567,0.198434,2.00336,0.118856,0.131234,1.88451,1.87213,1.40357,0.0127827,-0.263859,1.0133,0.153016,-0.100445,0.97047,-0.00706857,-0.0831638,-0.226323,0.973213,1.73082e-07,-0.114953,-0.199103,0.392663,0.121161,-0.0557664,0.382043,0.122103,-0.0438524,-0.0154531,-0.134769,-0.303137,3.15026e-07,-0.164465,-0.284861,
20.71,116.137,33.4899,-0.0779372,106.399,31.9626,-0.0553418,0.973163,0.00372746,0.0737141,0.217961,0.973984,6.70207e-07,0.113306,0.196256,2.00336,0.121016,0.133571,1.88235,1.86979,1.4035,0.0322436,-0.276058,1.00403,0.157685,-0.102476,0.971723,-0.00272666,-0.0784913,-0.22268,0.973832,6.56421e-07,-0.113634,-0.19682,0.391707,0.12533,-0.0567697,0.378927,0.124094,-0.0442395,-0.016861,-0.131719,-0.299977,-1.16087e-06,-0.16352,-0.283227,
20.7491,116.008,34.4761,-0.0760494,106.041,32.8926,-0.056184,0.97378,-0.00235685,0.074655,0.214881,0.974768,9.09407e-07,0.11161,0.193315,2.00336,0.124107,0.136957,1.87926,1.86641,1.40317,0.0466988,-0.290677,0.991611,0.163336,-0.104827,0.972812,-0.00379731,-0.0744719,-0.219262,0.974597,-9.09267e-07,-0.111982,-0.193959,0.392559,0.129567,-0.0556863,0.377159,0.127224,-0.0448309,-0.0111565,-0.131017,-0.298558,-6.89377e-07,-0.162248,-0.281021,
