time,evXh,evYh,evZh,evXm,evYm,evZm,qTildeWh,qTildeXh,qTildeYh,qTildeZh,qTildeWm,qTildeXm,qTildeYm,qTildeZm,zStar,zStarHath,zStarHatm,zTildeh,zTildem,desImageWrtImageZhatPX,desImageWrtImageZhatPY,desImageWrtImageZhatPZ,desImageWrtImagePX,desImageWrtImagePY,desImageWrtImagePZ,desImageWrtImageZhatQW,desImageWrtImageZhatQX,desImageWrtImageZhatQY,desImageWrtImageZhatQZ,desImageWrtImageQW,desImageWrtImageQX,desImageWrtImageQY,desImageWrtImageQZ,vcXh,vcYh,vcZh,vcXm,vcYm,vcZm,wcXh,wcYh,wcZh,wcXm,wcYm,wcZm,
2.71034,14.9389,-68.9837,0.153227,67.0055,-72.8819,0.141201,0.885965,-0.00491724,0.229587,0.402903,0.911837,1.50903e-06,0.20528,0.355546,2.27129,0.0118106,-0.0426284,2.25948,2.31392,1.18984,-0.884159,0.399234,1.36314,-0.673952,0.4205,0.874867,0.055058,-0.210563,-0.432713,0.911727,-1.50781e-06,-0.205402,-0.355758,0.0784488,-0.301008,0.114646,0.271464,-0.315571,0.107128,0.00367408,-0.249209,-0.439079,-2.6812e-08,-0.2325,-0.402694,
2.73828,16.792,-69.8137,0.153644,73.5372,-70.293,0.139143,0.863653,-0.0608539,0.242598,0.43766,0.914818,-9.45413e-07,0.201939,0.349755,2.27129,0.0120409,-0.0408719,2.25925,2.31216,1.23196,-0.787776,0.484284,1.38635,-0.646946,0.409882,0.88537,0.00491387,-0.230149,-0.403889,0.914572,9.49888e-07,-0.202218,-0.350238,0.0865134,-0.303777,0.115113,0.298364,-0.303706,0.105353,0.0528358,-0.244407,-0.472194,2.93805e-06,-0.229995,-0.398351,
2.767,22.6157,-70.3259,0.160197,73.2668,-69.1105,0.139616,0.877573,-0.0327263,0.225538,0.421814,0.913842,-1.70874e-06,0.203033,0.351668,2.27129,0.0119333,-0.0385095,2.25936,2.3098,1.15614,-0.900144,0.488411,1.38999,-0.642035,0.4118,0.863177,0.0608456,-0.242959,-0.4384,0.913752,2.20019e-06,-0.203134,-0.351843,0.112326,-0.309569,0.120661,0.298318,-0.298792,0.105593,0.0251629,-0.237646,-0.45772,9.70495e-07,-0.230814,-0.399786,
2.79985,31.8142,-69.7582,0.154244,74.1404,-67.341,0.139495,0.891089,0.00485801,0.228928,0.391827,0.913803,2.7e-06,0.203079,0.351743,2.27129,0.0122906,-0.0359662,2.259,2.30726,1.21492,-0.845783,0.455669,1.39359,-0.632855,0.412169,0.877102,0.0327109,-0.225942,-0.422579,0.913372,-2.7037e-06,-0.203563,-0.352582,0.149773,-0.304167,0.115234,0.302737,-0.291163,0.105338,-0.00368003,-0.251698,-0.42905,-2.40938e-06,-0.230849,-0.399842,
2.83852,41.6567,-68.8185,0.15648,76.0545,-65.0757,0.138434,0.8964,0.0276734,0.235768,0.374319,0.914225,-1.98878e-07,0.2026,0.350922,2.27129,0.0136195,-0.0327204,2.25767,2.30401,1.27341,-0.747968,0.483825,1.40155,-0.615152,0.407792,0.890521,-0.00485508,-0.22949,-0.392789,0.913986,1.96503e-07,-0.20287,-0.351388,0.192446,-0.301287,0.116896,0.310963,-0.281036,0.104293,-0.0198048,-0.263996,-0.411408,-9.82481e-07,-0.230489,-0.399226,
2.86267,51.8737,-66.8597,0.149375,80.0369,-61.8705,0.135965,0.904048,0.0104776,0.206433,0.374129,0.916315,9.16475e-06,0.200241,0.3468,2.27129,0.0148197,-0.0308063,2.25647,2.3021,1.30452,-0.686802,0.509909,1.40941,-0.595886,0.402164,0.895953,-0.0276563,-0.236244,-0.375088,0.914815,8.13152e-08,-0.201935,-0.349764,0.232538,-0.28904,0.110717,0.326993,-0.266501,0.102084,-0.0116184,-0.23495,-0.415652,-4.05172e-06,-0.228724,-0.396133,
2.90486,58.919,-65.0209,0.142795,86.3838,-57.9627,0.13147,0.908266,-0.00292124,0.20046,0.367233,0.919828,-7.62098e-07,0.196159,0.339762,2.27129,0.0172417,-0.0269889,2.25405,2.29828,1.33806,-0.693276,0.415644,1.42786,-0.556101,0.383845,0.903417,-0.0104898,-0.207113,-0.375275,0.918933,-4.28573e-07,-0.197206,-0.341574,0.259531,-0.277526,0.104964,0.351331,-0.248368,0.0982207,-0.000282438,-0.227006,-0.412505,1.74846e-07,-0.225659,-0.390856,
2.94671,62.4871,-63.116,0.145883,93.5339,-53.5291,0.125951,0.904726,-0.014992,0.20019,0.375727,0.923585,-5.99676e-06,0.191696,0.332029,2.27129,0.0196981,-0.0229492,2.25159,2.29424,1.36403,-0.670277,0.391486,1.44315,-0.519261,0.366507,0.907899,0.00291247,-0.200855,-0.367923,0.922402,1.72885e-06,-0.19311,-0.33449,0.276437,-0.270495,0.107451,0.377937,-0.227863,0.0935158,0.00912841,-0.223246,-0.420811,4.9799e-06,-0.22231,-0.385058,
2.97068,63.3431,-60.8828,0.13801,100.161,-49.0339,0.120089,0.905412,-0.00256856,0.216545,0.365145,0.927223,-1.69598e-06,0.187254,0.324336,2.27129,0.0210101,-0.0206345,2.25028,2.29193,1.36067,-0.694381,0.385641,1.46144,-0.469198,0.342242,0.904332,0.0149786,-0.200596,-0.376457,0.926869,1.63113e-06,-0.187691,-0.325093,0.276865,-0.25762,0.100589,0.401816,-0.207249,0.0885406,0.00368017,-0.240884,-0.40992,1.20844e-06,-0.21898,-0.379287,
3.01564,63.5843,-58.8334,0.136431,106.099,-44.5496,0.114022,0.903677,-0.00321491,0.217793,0.368678,0.930471,-1.81582e-06,0.183183,0.317283,2.27129,0.0241092,-0.0155679,2.24718,2.28686,1.36721,-0.658492,0.438646,1.47166,-0.435347,0.325552,0.90486,0.00257499,-0.21713,-0.366164,0.929579,4.08777e-06,-0.184311,-0.319238,0.278071,-0.248062,0.0990495,0.422384,-0.186875,0.0834144,0.00405735,-0.241588,-0.412705,1.58884e-06,-0.215927,-0.373997,
3.05587,66.5048,-56.0173,0.132416,108.764,-41.1165,0.109522,0.907414,0.00145864,0.209323,0.364392,0.931511,-6.86848e-06,0.181854,0.314985,2.27129,0.026851,-0.0109542,2.24444,2.28225,1.3717,-0.664613,0.43963,1.47773,-0.4065,0.311341,0.903274,0.00321892,-0.218215,-0.369415,0.931432,3.7467e-06,-0.181957,-0.315159,0.288484,-0.234677,0.0955189,0.430716,-0.171373,0.0795487,-0.00154806,-0.235787,-0.409181,5.38517e-06,-0.214929,-0.372275,
3.09576,71.3203,-52.6164,0.133617,111.241,-37.6787,0.104811,0.913713,0.00572171,0.199162,0.354161,0.932821,-3.12902e-06,0.180168,0.312064,2.27129,0.029711,-0.00630555,2.24158,2.2776,1.39261,-0.648891,0.41297,1.48016,-0.37817,0.297712,0.906906,-0.00145975,-0.209872,-0.36534,0.932509,3.00201e-06,-0.180572,-0.312763,0.309133,-0.221084,0.0962639,0.438064,-0.155974,0.0755364,-0.00634225,-0.228817,-0.401113,2.17561e-06,-0.213665,-0.370083,
3.13709,81.1219,-46.6431,0.136374,112.258,-32.2647,0.0971783,0.916549,0.034099,0.211924,0.337436,0.933115,1.50041e-06,0.179788,0.311403,2.27129,0.0327486,-0.00159635,2.23854,2.27289,1.42402,-0.613617,0.379861,1.47599,-0.341058,0.279307,0.913203,-0.00572747,-0.199741,-0.355149,0.932892,-1.50059e-06,-0.180077,-0.311904,0.351868,-0.197912,0.0977868,0.438404,-0.131801,0.0689719,-0.0255743,-0.247374,-0.3829,-1.37915e-06,-0.213381,-0.369587,
3.17562,87.7997,-42.1,0.111061,112.129,-29.7007,0.0931017,0.918043,-0.0102904,0.201886,0.341077,0.933169,-2.38062e-06,0.17972,0.311283,2.27129,0.036609,0.00312323,2.23468,2.26817,1.44688,-0.552926,0.4184,1.47269,-0.324404,0.270065,0.916144,-0.0340839,-0.21242,-0.338225,0.933062,3.4882e-07,-0.179857,-0.311522,0.363639,-0.169177,0.0773437,0.435901,-0.120405,0.0655294,0.0102392,-0.227828,-0.393025,2.10739e-06,-0.213329,-0.369498,
3.2156,94.1602,-37.3809,0.105963,113.665,-26.8821,0.088563,0.92335,-0.00546111,0.19469,0.330894,0.934195,1.67111e-06,0.17838,0.308965,2.27129,0.0403444,0.007739,2.23095,2.26355,1.45494,-0.566148,0.383233,1.46877,-0.310595,0.262581,0.917442,0.0102969,-0.202567,-0.342288,0.933046,-4.40831e-07,-0.179876,-0.311561,0.385671,-0.148844,0.0730128,0.439407,-0.108056,0.0617535,0.00567093,-0.223509,-0.384796,-1.67027e-06,-0.212325,-0.367759,
3.25561,99.4373,-32.4292,0.104755,115.292,-23.9081,0.0836937,0.930533,0.00915944,0.187205,0.314608,0.935133,-3.06364e-06,0.177146,0.30683,2.27129,0.0445671,0.0126566,2.22673,2.25864,1.47895,-0.529752,0.358873,1.46874,-0.285314,0.247983,0.92281,0.00546554,-0.195331,-0.33202,0.934825,-1.02818e-06,-0.177553,-0.307534,0.405939,-0.129272,0.0716162,0.44288,-0.0951949,0.0577552,-0.00651395,-0.221725,-0.370346,1.99999e-06,-0.211398,-0.366158,
3.29564,100.868,-29.0429,0.113655,120.418,-19.4879,0.0764168,0.930534,0.0179255,0.186922,0.314396,0.938511,5.76882e-06,0.172625,0.298993,2.27129,0.0488076,0.0176013,2.22249,2.25369,1.50985,-0.47259,0.331522,1.46974,-0.246683,0.225963,0.93009,-0.0091536,-0.187777,-0.315578,0.937921,-3.89978e-06,-0.173426,-0.30038,0.418705,-0.118018,0.0781256,0.457525,-0.0766623,0.0519892,-0.0141353,-0.223681,-0.368849,-4.62516e-06,-0.20801,-0.360279,
3.33564,101.746,-26.1076,0.106419,125.528,-14.951,0.0691999,0.931726,0.0173538,0.188269,0.310064,0.94189,-2.6424e-07,0.167959,0.290917,2.27129,0.0533043,0.0228854,2.21799,2.24841,1.51999,-0.465961,0.326557,1.4707,-0.214275,0.207629,0.930237,-0.0179217,-0.187313,-0.315043,0.940763,3.62398e-08,-0.169532,-0.293639,0.417739,-0.104467,0.0721764,0.471771,-0.0580562,0.0463246,-0.0126468,-0.224874,-0.365487,-2.12227e-07,-0.204509,-0.354223,
3.37564,101.131,-21.6556,0.102987,128.953,-11.4864,0.0635926,0.928014,0.026257,0.188051,0.320526,0.943963,-5.02484e-05,0.165071,0.285808,2.27129,0.0577444,0.0282047,2.21355,2.24309,1.53333,-0.44956,0.330359,1.47069,-0.18674,0.191447,0.930546,-0.018827,-0.190124,-0.312381,0.943167,8.15868e-06,-0.166151,-0.287802,0.414702,-0.0859914,0.0688158,0.480712,-0.0439385,0.0418959,-0.0220019,-0.22636,-0.372261,5.83901e-05,-0.202335,-0.350395,
3.41562,102.415,-19.0626,0.0982274,132.789,-7.71497,0.0571206,0.929502,0.021977,0.188881,0.316019,0.946549,1.00277e-06,0.161281,0.279345,2.27129,0.0622105,0.0335939,2.20908,2.2377,1.53097,-0.475545,0.323042,1.46753,-0.160052,0.175645,0.927667,-0.0262546,-0.188505,-0.321263,0.945314,-1.23726e-06,-0.163082,-0.282464,0.417556,-0.0741996,0.0646914,0.490257,-0.0288352,0.0368889,-0.017399,-0.226235,-0.369378,-5.74275e-07,-0.199501,-0.345543,
3.45295,107.031,-14.2128,0.0657387,133.783,-3.71011,0.048996,0.933248,-0.000486742,0.190884,0.304322,0.948097,8.71042e-07,0.158988,0.27538,2.27129,0.0664426,0.0386552,2.20485,2.23264,1.54476,-0.454328,0.32159,1.45366,-0.120459,0.149554,0.929197,-0.0219724,-0.189281,-0.316675,0.947905,-8.72584e-07,-0.159274,-0.275876,0.413217,-0.0487661,0.0402261,0.48882,-0.0124615,0.030455,0.00427535,-0.222837,-0.363559,-1.50083e-06,-0.197781,-0.34257,
3.49159,110.804,-10.6906,0.0643457,132.818,-1.28445,0.0433167,0.936953,0.00719247,0.190067,0.293158,0.948966,3.34794e-06,0.15769,0.273125,2.27129,0.0710143,0.0439312,2.20028,2.22736,1.56105,-0.409929,0.327018,1.43725,-0.103262,0.136301,0.932723,0.000505943,-0.191565,-0.305502,0.948685,-3.119e-06,-0.158112,-0.273856,0.42668,-0.0355892,0.0387053,0.482362,-0.00228419,0.0258545,-0.000877483,-0.224575,-0.353755,-2.50562e-06,-0.196808,-0.340878,
3.53159,115.564,-6.62619,0.0622064,132.954,0.16078,0.0404242,0.940322,0.00754211,0.184356,0.285919,0.949621,-6.24023e-07,0.156701,0.271413,2.27129,0.0759449,0.0492744,2.19535,2.22202,1.57805,-0.367795,0.318783,1.43166,-0.0931681,0.129385,0.936628,-0.00717569,-0.190508,-0.29391,0.94943,-1.55595e-06,-0.156987,-0.271913,0.442657,-0.0200803,0.0368514,0.481224,0.00357044,0.0235316,-0.00152909,-0.220227,-0.348378,6.00589e-07,-0.196065,-0.339595,
3.57163,119.275,-3.17332,0.0560977,133.187,1.50915,0.037844,0.942442,0.00374068,0.179314,0.282198,0.950468,-1.81377e-07,0.155412,0.269181,2.27129,0.0805613,0.0541243,2.19073,2.21717,1.59157,-0.341122,0.298283,1.42181,-0.0815494,0.121728,0.939825,-0.00751774,-0.185052,-0.287102,0.950277,1.81302e-07,-0.155703,-0.269687,0.451818,-0.00624224,0.0322337,0.480673,0.00899587,0.021448,0.00100374,-0.215241,-0.346327,1.16985e-07,-0.195098,-0.337921,
3.61158,121.164,-0.956234,0.0538677,134.243,3.47418,0.0342284,0.943821,0.00712092,0.179259,0.27752,0.952063,2.67476e-06,0.152952,0.264917,2.27129,0.0861268,0.0598705,2.18517,2.21142,1.60233,-0.323366,0.279903,1.41364,-0.0684102,0.113492,0.941957,-0.00372014,-0.180001,-0.283377,0.951484,-3.99692e-06,-0.153848,-0.266476,0.458002,0.00246281,0.0300693,0.48208,0.0165675,0.0186754,-0.00119147,-0.216242,-0.342177,-1.76118e-06,-0.193255,-0.334722,
3.65203,121.188,0.379202,0.0538703,134.756,4.95215,0.031453,0.944631,0.00769448,0.180833,0.273702,0.953071,2.12068e-07,0.151371,0.262186,2.27129,0.0914126,0.0652382,2.17988,2.20605,1.61416,-0.300935,0.274001,1.40475,-0.0537276,0.103848,0.943422,-0.00710101,-0.179836,-0.278502,0.952905,-2.13067e-07,-0.151634,-0.262641,0.458716,0.00760896,0.0297471,0.482191,0.0223404,0.0164879,-0.000699808,-0.217832,-0.339032,-7.22659e-07,-0.192068,-0.332675,
3.6916,120.664,1.28682,0.0468462,136.558,7.16806,0.0278431,0.944058,-0.00482584,0.174865,0.279561,0.954961,3.24529e-06,0.148366,0.256978,2.27129,0.096381,0.0705095,2.17491,2.20078,1.62042,-0.283591,0.275879,1.39714,-0.0364574,0.0936681,0.944369,-0.00767868,-0.181216,-0.274353,0.95472,-3.11696e-06,-0.148753,-0.257648,0.451915,0.0126993,0.0248471,0.48608,0.0306405,0.0137488,0.00757626,-0.209469,-0.345775,-2.8081e-06,-0.189815,-0.328768,
3.7316,120.072,3.67662,0.0469546,139.053,10.8604,0.02124,0.945094,0.00180802,0.177402,0.274448,0.958089,1.5931e-06,0.143238,0.24809,2.27129,0.101537,0.0758581,2.16976,2.19543,1.63361,-0.262533,0.276932,1.38168,-0.0111382,0.077726,0.94477,0.00216498,-0.182687,-0.272085,0.957412,-1.10485e-06,-0.144363,-0.250041,0.451837,0.0218356,0.0240087,0.490242,0.0443884,0.00876794,0.00333106,-0.213471,-0.340687,-6.49947e-07,-0.185969,-0.322102,
3.77157,120.506,5.17718,0.0506024,139.622,12.2338,0.0188378,0.946022,0.00743519,0.18134,0.26852,0.959216,3.85177e-06,0.141341,0.244802,2.27129,0.106711,0.0812706,2.16458,2.19002,1.64027,-0.268703,0.257598,1.37082,0.00391479,0.068276,0.94465,-0.00178571,-0.178046,-0.275559,0.959,-3.84839e-06,-0.141707,-0.245436,0.457126,0.0270932,0.0259701,0.490743,0.0495556,0.00689446,0.000440476,-0.218372,-0.335007,-1.89446e-06,-0.184547,-0.319635,
3.7901,121.477,6.66633,0.0476914,139.545,13.3076,0.016931,0.947623,0.00510557,0.18018,0.263665,0.96016,-1.5979e-06,0.139727,0.242009,2.27129,0.108806,0.0834115,2.16249,2.18788,1.64801,-0.24396,0.264394,1.36219,0.0101958,0.0640845,0.945764,-0.00741705,-0.181722,-0.269169,0.959628,-2.63942e-06,-0.140633,-0.243591,0.458792,0.0330465,0.0237037,0.489442,0.053638,0.00537603,0.00286687,-0.216992,-0.331646,2.10427e-06,-0.183335,-0.317542,
3.83224,122.358,8.2114,0.0475973,138.749,13.8744,0.0155793,0.948711,0.00356996,0.182397,0.258198,0.960545,2.56686e-06,0.139064,0.240864,2.27129,0.114473,0.0891373,2.15682,2.18216,1.65481,-0.224151,0.259403,1.35149,0.0176726,0.0589293,0.947217,-0.00507475,-0.180789,-0.264707,0.960387,-2.56635e-06,-0.139336,-0.241335,0.462796,0.0393116,0.0231326,0.486102,0.0559577,0.00423967,0.00557152,-0.218598,-0.327494,-1.87697e-06,-0.182838,-0.316682,
3.87162,124.116,10.0905,0.0434903,138.601,14.9284,0.0133912,0.949805,0.00498597,0.174105,0.259872,0.961436,-1.88104e-06,0.137516,0.238182,2.27129,0.119774,0.094364,2.15152,2.17693,1.66333,-0.199422,0.263582,1.34148,0.0253169,0.0534731,0.94825,-0.00352775,-0.183095,-0.259396,0.961191,1.87202e-06,-0.137942,-0.238921,0.465858,0.0463642,0.0201185,0.484344,0.0598902,0.00257341,0.00199116,-0.212105,-0.329048,1.94341e-06,-0.181676,-0.314672,
3.91158,125.972,12.036,0.0378243,138.742,16.0899,0.0107163,0.951795,0.00472939,0.166457,0.257595,0.962591,-1.21738e-06,0.135479,0.234657,2.27129,0.125104,0.0996447,2.14619,2.17165,1.67074,-0.197868,0.231621,1.33281,0.0310259,0.0487597,0.949539,-0.00496827,-0.174512,-0.260569,0.961825,-5.86722e-07,-0.136833,-0.237,0.46777,0.0534891,0.0161952,0.483105,0.0641455,0.000595733,0.000590254,-0.205847,-0.327715,8.30761e-07,-0.180148,-0.312028,
3.9516,127.383,13.6404,0.0323015,138.806,17.1426,0.00834374,0.953535,-0.00107718,0.1645,0.252408,0.963404,3.75491e-06,0.134027,0.232142,2.27129,0.130229,0.104707,2.14106,2.16659,1.67728,-0.186307,0.204232,1.32268,0.0428229,0.0404833,0.951417,-0.00471046,-0.167048,-0.258608,0.963197,-5.47176e-06,-0.134397,-0.232785,0.469172,0.0604211,0.0120199,0.481799,0.0679986,-0.00117248,0.00577958,-0.202924,-0.324662,-3.20701e-06,-0.179061,-0.310141,
3.99176,127.325,14.5846,0.0287608,140.027,18.8553,0.00511885,0.953816,0.00346569,0.159506,0.254522,0.964825,1.33764e-06,0.131445,0.227673,2.27129,0.135444,0.109873,2.13585,2.16142,1.68804,-0.156593,0.194296,1.3115,0.0561555,0.0314809,0.953239,0.00109312,-0.164966,-0.253218,0.964614,-1.36301e-06,-0.131831,-0.228343,0.466518,0.0635283,0.00946592,0.483589,0.0740029,-0.00348443,0.000332623,-0.199936,-0.325859,-1.73526e-06,-0.177123,-0.306789,
4.03157,127.673,16.0779,0.0268531,141.647,22.3754,-0.00118924,0.955309,-0.000744255,0.162049,0.247235,0.967449,1.43725e-06,0.126533,0.219161,2.27129,0.140779,0.115157,2.13051,2.15614,1.6921,-0.16006,0.172515,1.28992,0.0817047,0.0149831,0.953521,-0.00345501,-0.159977,-0.255331,0.967261,-1.43678e-06,-0.126892,-0.219781,0.466726,0.0693503,0.00792719,0.484335,0.0860507,-0.00792131,0.00564551,-0.201182,-0.320721,-1.00069e-06,-0.17344,-0.300405,
4.07162,127.216,16.7257,0.0255943,141.83,23.6835,-0.00355209,0.955437,-0.000761369,0.161984,0.246782,0.968366,1.62565e-06,0.124767,0.216101,2.27129,0.145786,0.120088,2.12551,2.1512,1.69758,-0.130923,0.180822,1.28029,0.0907652,0.00905386,0.954858,0.00076972,-0.162775,-0.248495,0.96815,-1.61647e-06,-0.125187,-0.216828,0.465014,0.0721643,0.00669015,0.483341,0.0905546,-0.00962071,0.00571152,-0.201139,-0.320376,-9.10048e-07,-0.172116,-0.29811,
4.11159,127.339,17.5702,0.0216019,141.433,24.8562,-0.00573835,0.955387,0.00648237,0.163064,0.246178,0.969119,-2.686e-06,0.123298,0.213554,2.27129,0.151116,0.125264,2.12018,2.14603,1.70384,-0.121004,0.175772,1.27035,0.0976067,0.00424205,0.95509,0.000781205,-0.162544,-0.247754,0.968756,-3.59196e-06,-0.124006,-0.21479,0.463461,0.0746716,0.00348713,0.480594,0.0945502,-0.0111752,-2.07391e-05,-0.203918,-0.318755,2.86448e-06,-0.171013,-0.296201,
4.15176,128.174,19.0795,0.0215771,141.001,26.0916,-0.00816765,0.957733,-0.00341492,0.154778,0.242445,0.969813,2.98679e-06,0.121925,0.211178,2.27129,0.156209,0.130221,2.11508,2.14107,1.709,-0.115784,0.1708,1.26057,0.102834,0.000429767,0.955039,-0.006461,-0.163634,-0.247149,0.96917,-5.18696e-07,-0.123198,-0.213382,0.465673,0.0812857,0.003632,0.477542,0.0987231,-0.0128906,0.00672656,-0.194708,-0.317756,-2.05706e-06,-0.169985,-0.294418,
4.1916,129.077,20.6683,0.00356593,139.789,26.6493,-0.00962975,0.959037,0.0121328,0.148115,0.241169,0.970073,2.28473e-06,0.121405,0.210286,2.27129,0.161195,0.135107,2.1101,2.13619,1.71576,-0.0905914,0.1455,1.24707,0.111061,-0.00567304,0.957428,0.00342849,-0.155282,-0.243326,0.969882,-2.26742e-06,-0.121784,-0.210943,0.455235,0.0839435,-0.00819037,0.472798,0.100679,-0.0139568,-0.00786212,-0.193351,-0.314686,-2.9634e-06,-0.169594,-0.293749,
