time,evXh,evYh,evZh,evXm,evYm,evZm,qTildeWh,qTildeXh,qTildeYh,qTildeZh,qTildeWm,qTildeXm,qTildeYm,qTildeZm,zStar,zStarHath,zStarHatm,zTildeh,zTildem,desImageWrtImageZhatPX,desImageWrtImageZhatPY,desImageWrtImageZhatPZ,desImageWrtImagePX,desImageWrtImagePY,desImageWrtImagePZ,desImageWrtImageZhatQW,desImageWrtImageZhatQX,desImageWrtImageZhatQY,desImageWrtImageZhatQZ,desImageWrtImageQW,desImageWrtImageQX,desImageWrtImageQY,desImageWrtImageQZ,vcXh,vcYh,vcZh,vcXm,vcYm,vcZm,wcXh,wcYh,wcZh,wcXm,wcYm,wcZm,
24.9068,-88.8746,-47.7772,0.0443769,-37.638,-54.6707,0.0462505,0.876228,-0.0405636,0.228962,0.422086,0.907035,1.99023e-06,0.210525,0.364646,2.04885,-0.0211808,-0.110993,2.07003,2.15984,0.667653,-0.615131,0.255558,0.772557,-0.530395,0.225344,0.876071,0.0362181,-0.232958,-0.420616,0.906553,-1.34081e-06,-0.211046,-0.365543,-0.35536,-0.191218,0.0320883,-0.181754,-0.218593,0.033752,0.0330283,-0.238641,-0.458652,-2.5425e-06,-0.236434,-0.409519,
24.9505,-87.0576,-48.7857,0.0397384,-26.5091,-52.8986,0.0478835,0.880831,-0.0793575,0.190349,0.426153,0.91111,-2.65928e-06,0.206084,0.356943,2.04885,-0.0259561,-0.112705,2.0748,2.16155,0.672037,-0.62043,0.246888,0.813872,-0.506109,0.22002,0.875727,0.0405503,-0.229382,-0.422897,0.910781,2.66382e-06,-0.206447,-0.357571,-0.346535,-0.193852,0.0282855,-0.137807,-0.2134,0.0357628,0.0577458,-0.194837,-0.4678,3.08418e-06,-0.233103,-0.403743,
24.9966,-81.6565,-50.3983,0.0389923,-22.5463,-51.4752,0.0489656,0.886671,-0.0855735,0.16596,0.423024,0.911895,4.55254e-06,0.20521,0.355438,2.04885,-0.0299024,-0.113967,2.07875,2.16282,0.699525,-0.633322,0.157226,0.82927,-0.497382,0.22079,0.880213,0.0792933,-0.190843,-0.427219,0.911264,2.17742e-06,-0.205908,-0.356652,-0.32556,-0.199902,0.0276459,-0.122171,-0.208604,0.0368791,0.0573774,-0.172207,-0.466763,-4.39867e-06,-0.232449,-0.402613,
25.0197,-70.9036,-51.8881,0.0486788,-18.84,-49.7683,0.0502334,0.88225,-0.0335043,0.235245,0.406415,0.911991,-1.91115e-06,0.205105,0.355254,2.04885,-0.0325744,-0.114796,2.08142,2.16364,0.725512,-0.627291,0.110017,0.844746,-0.488878,0.222141,0.886257,0.0855111,-0.166299,-0.42377,0.911471,4.90596e-06,-0.205683,-0.356253,-0.289524,-0.209064,0.0352449,-0.107529,-0.202705,0.0381314,0.0302153,-0.246822,-0.445145,1.36976e-06,-0.232368,-0.402476,
25.0649,-60.3714,-52.8869,0.0440812,-13.3542,-47.7174,0.0512169,0.891001,-0.0370638,0.214212,0.398568,0.913169,-1.03445e-06,0.203785,0.352978,2.04885,-0.03696,-0.115843,2.08581,2.16469,0.708445,-0.596285,0.266385,0.872083,-0.469991,0.220873,0.881672,0.0335049,-0.235751,-0.407373,0.913126,8.5241e-07,-0.203833,-0.353061,-0.246983,-0.211414,0.0317881,-0.0854775,-0.195523,0.039282,0.0292095,-0.228274,-0.440701,-9.36348e-07,-0.231377,-0.400769,
25.091,-51.3546,-52.8726,0.0513647,-13.3542,-47.7174,0.0512169,0.897589,-0.00368175,0.228416,0.377023,0.913169,-1.03445e-06,0.203785,0.352978,2.04885,-0.0389091,-0.116231,2.08776,2.16508,0.74159,-0.584512,0.227934,0.872083,-0.469991,0.220873,0.890634,0.0370526,-0.214548,-0.399209,0.913126,8.5241e-07,-0.203833,-0.353061,-0.214296,-0.213728,0.0378311,-0.0854775,-0.195523,0.039282,0.00589416,-0.250052,-0.41865,-9.36348e-07,-0.231377,-0.400769,
25.118,-43.5345,-52.0236,0.0539681,-5.23706,-45.1992,0.0511401,0.898745,0.0435908,0.235836,0.367069,0.916406,-5.6142e-06,0.200131,0.346623,2.04885,-0.0405942,-0.116454,2.08944,2.1653,0.762109,-0.540926,0.272411,0.895479,-0.452987,0.217246,0.896997,0.00369424,-0.229014,-0.378069,0.915046,3.10726e-06,-0.201674,-0.349311,-0.184626,-0.210064,0.0404397,-0.0524986,-0.186392,0.0397618,-0.0328149,-0.268165,-0.403131,7.1073e-06,-0.228638,-0.396002,
25.1539,-37.9478,-51.0165,0.0451083,2.84401,-42.9089,0.0503884,0.898495,0.0132813,0.243791,0.364824,0.919065,-4.80873e-06,0.197057,0.341302,2.04885,-0.0424238,-0.116419,2.09127,2.16527,0.772741,-0.511616,0.305769,0.924792,-0.428815,0.208972,0.89826,-0.0435678,-0.236378,-0.367909,0.918539,2.57484e-06,-0.197666,-0.342366,-0.161383,-0.203917,0.0333354,-0.0197169,-0.177894,0.0396978,-0.0036819,-0.267893,-0.405531,5.81062e-06,-0.226332,-0.392012,
25.1816,-33.7784,-49.2708,0.0442884,12.3289,-40.3921,0.0484551,0.896095,0.0436129,0.2556,0.360251,0.922803,-2.10653e-06,0.192638,0.333655,2.04885,-0.0437035,-0.116183,2.09255,2.16503,0.776571,-0.51329,0.309481,0.961913,-0.398023,0.197013,0.898143,-0.0132583,-0.24416,-0.365443,0.92258,2.10735e-06,-0.192904,-0.334117,-0.145783,-0.195847,0.0330689,0.0186725,-0.168259,0.0387694,-0.0271284,-0.28524,-0.396256,2.24459e-06,-0.223018,-0.386277,
25.2266,-29.9658,-47.3327,0.0412881,23.6936,-37.0982,0.0453523,0.894676,0.0276647,0.26089,0.36156,0.9272,-3.58373e-06,0.187289,0.324381,2.04885,-0.045467,-0.11522,2.09432,2.16407,0.776491,-0.496198,0.344114,0.994974,-0.369606,0.18456,0.895465,-0.0435539,-0.256294,-0.361329,0.926267,5.62838e-06,-0.188438,-0.326376,-0.130934,-0.187855,0.0307058,0.0643247,-0.155403,0.0370126,-0.0119111,-0.285951,-0.399408,5.06145e-06,-0.219007,-0.379321,
25.2666,-24.4623,-45.4835,0.0388738,39.1473,-31.2113,0.0403715,0.896926,0.0163437,0.256129,0.360075,0.930627,-3.65211e-06,0.182988,0.316938,2.04885,-0.047017,-0.113942,2.09587,2.16279,0.779302,-0.501457,0.348471,1.05794,-0.321157,0.16589,0.89422,-0.0276183,-0.261374,-0.362342,0.930275,4.14571e-06,-0.183435,-0.317712,-0.109214,-0.180394,0.0289233,0.125605,-0.132298,0.0340059,-0.00274457,-0.279309,-0.400354,3.98392e-06,-0.21578,-0.373739,
25.3066,-16.6432,-43.0965,0.0376729,43.7633,-28.8982,0.0389526,0.904434,0.0145683,0.234867,0.355842,0.930502,-6.61712e-06,0.183146,0.317211,2.04885,-0.0481408,-0.112369,2.09699,2.16122,0.790278,-0.502847,0.33606,1.07892,-0.307967,0.162026,0.89639,-0.0162928,-0.256693,-0.361011,0.930532,4.60497e-06,-0.183109,-0.317147,-0.0778458,-0.170883,0.0282438,0.143791,-0.123293,0.033157,-0.00563419,-0.26109,-0.398909,6.80109e-06,-0.215898,-0.373944,
25.3466,-6.53393,-40.8137,0.0270126,49.3367,-26.3005,0.0370815,0.901335,0.0396885,0.257919,0.345686,0.93136,-5.17812e-06,0.182053,0.315317,2.04885,-0.0487244,-0.110575,2.09757,2.15942,0.816145,-0.497732,0.294574,1.10097,-0.293177,0.157969,0.904087,-0.0145475,-0.235247,-0.356475,0.930855,6.13556e-06,-0.182698,-0.316435,-0.0398821,-0.158274,0.0207526,0.16569,-0.113158,0.0319838,-0.0208013,-0.286951,-0.385158,5.65849e-06,-0.215079,-0.372523,
25.3866,4.42992,-38.3688,0.0546178,55.6244,-23.2737,0.0346694,0.907387,-0.0731828,0.157744,0.382635,0.93247,-7.61133e-07,0.180625,0.31285,2.04885,-0.0490682,-0.108358,2.09792,2.15721,0.815938,-0.468933,0.348702,1.13049,-0.269208,0.149698,0.900982,-0.0396469,-0.258317,-0.346311,0.932144,7.58412e-07,-0.181044,-0.313577,0.00994544,-0.161583,0.0410602,0.190156,-0.101329,0.0304166,0.0487239,-0.171363,-0.434696,7.77046e-07,-0.214008,-0.370673,
25.4266,16.1104,-35.3281,0.0582958,63.0124,-19.8724,0.0313876,0.91652,-0.0355962,0.161849,0.364047,0.934488,-2.14491e-06,0.177999,0.308299,2.04885,-0.0488577,-0.10601,2.09771,2.15486,0.842443,-0.560328,0.105283,1.15145,-0.248933,0.141394,0.907043,0.0731369,-0.158071,-0.383325,0.933656,2.3577e-06,-0.179086,-0.310184,0.0568749,-0.149598,0.0446495,0.218535,-0.0879929,0.0282076,0.0190754,-0.186064,-0.415978,2.30825e-06,-0.212038,-0.36726,
25.4665,27.6506,-31.6832,0.0582659,69.803,-16.8654,0.028008,0.919996,-0.0312563,0.142634,0.36371,0.936333,-5.66806e-07,0.175558,0.304073,2.04885,-0.0482638,-0.103187,2.09711,2.15204,0.866842,-0.52379,0.129883,1.17328,-0.224512,0.130577,0.915923,0.0355332,-0.162491,-0.365266,0.935826,1.81214e-06,-0.176232,-0.305242,0.104313,-0.135068,0.0448341,0.244194,-0.0761834,0.0258849,0.0103766,-0.170874,-0.415682,7.86978e-07,-0.210208,-0.36409,
25.5065,35.6521,-28.5512,0.0607946,78.2965,-13.1236,0.0229918,0.921836,-0.0248449,0.140886,0.360212,0.939469,-2.82462e-06,0.171312,0.296734,2.04885,-0.0473666,-0.0997263,2.09621,2.14857,0.882138,-0.520634,0.0906098,1.19984,-0.190245,0.11321,0.919664,0.0312061,-0.143006,-0.364408,0.939147,2.38256e-06,-0.171753,-0.297496,0.137603,-0.123155,0.0470464,0.27558,-0.0614601,0.0223643,0.00479381,-0.171302,-0.412195,5.43727e-07,-0.207023,-0.358586,
25.5466,44.945,-24.6675,0.0649886,92.4259,-6.19882,0.0142509,0.922001,-0.0391462,0.151243,0.35427,0.944167,2.6569e-06,0.164737,0.285325,2.04885,-0.0462506,-0.0964678,2.0951,2.14532,0.895838,-0.513548,0.0881943,1.23679,-0.137441,0.0872696,0.921308,0.0247648,-0.141492,-0.361329,0.943857,-2.43758e-06,-0.165181,-0.286094,0.176675,-0.109641,0.0505169,0.326657,-0.0345453,0.0161569,0.0206939,-0.176775,-0.409183,-9.73825e-07,-0.202094,-0.350028,
25.5866,54.5086,-20.6928,0.0609858,100.28,-1.13141,0.00897788,0.923186,-0.0468836,0.150414,0.350579,0.946371,-2.73799e-07,0.161542,0.279797,2.04885,-0.0446835,-0.0927768,2.09353,2.14163,0.903558,-0.502236,0.105292,1.25718,-0.105979,0.0737438,0.921521,0.0390883,-0.151779,-0.355296,0.945838,-3.23275e-06,-0.162321,-0.281146,0.214405,-0.0933509,0.0473909,0.354811,-0.0149326,0.0122229,0.0276832,-0.17427,-0.407298,5.36886e-07,-0.199696,-0.345883,
25.6266,63.1792,-17.029,0.0592112,103.209,0.888546,0.00662654,0.926323,-0.0446462,0.142638,0.345815,0.947043,-2.42437e-06,0.160555,0.278086,2.04885,-0.0428139,-0.0888819,2.09166,2.13773,0.913064,-0.494806,0.101606,1.26563,-0.0890839,0.0661262,0.922647,0.0468197,-0.151012,-0.351747,0.946863,2.4254e-06,-0.160821,-0.278546,0.249327,-0.0782788,0.0460498,0.365047,-0.00708119,0.0104257,0.0243156,-0.168589,-0.403563,2.61085e-06,-0.198956,-0.3446,
25.6665,80.285,-9.60269,0.0553559,107.317,3.74913,0.00328423,0.934294,-0.0372377,0.138782,0.326264,0.948932,-2.05286e-06,0.157743,0.273213,2.04885,-0.0402176,-0.084509,2.08907,2.13336,0.941543,-0.456399,0.121662,1.27129,-0.0683641,0.0563322,0.927997,0.0456383,-0.159584,-0.333574,0.948693,2.05529e-06,-0.158102,-0.273835,0.316946,-0.047874,0.0432125,0.37915,0.00389618,0.00791181,0.0194409,-0.168541,-0.387693,2.69747e-06,-0.196847,-0.340945,
25.7074,89.0092,-5.82593,0.0484361,110.225,6.24248,0.000589284,0.933287,-0.055402,0.125714,0.331816,0.950363,2.03034e-06,0.15557,0.269457,2.04885,-0.0376563,-0.0803187,2.0865,2.12917,0.957998,-0.441128,0.0802731,1.27407,-0.0541816,0.0500599,0.933786,0.0371759,-0.139408,-0.327455,0.949764,2.40461e-06,-0.156484,-0.271037,0.34895,-0.0323368,0.0374887,0.389034,0.0134708,0.00582655,0.0309241,-0.15233,-0.394436,-2.02544e-06,-0.195218,-0.338128,
25.7345,96.0291,-2.11955,0.0438255,110.225,6.24248,0.000589284,0.936012,-0.0521828,0.115619,0.328316,0.950363,2.03034e-06,0.15557,0.269457,2.04885,-0.0358174,-0.0773126,2.08467,2.12616,0.967511,-0.447256,0.0465661,1.27407,-0.0541816,0.0500599,0.932905,0.0553399,-0.126171,-0.332727,0.949764,2.40461e-06,-0.156484,-0.271037,0.374408,-0.0170384,0.0338586,0.389034,0.0134708,0.00582655,0.025918,-0.144934,-0.391529,-2.02544e-06,-0.195218,-0.338128,
25.7719,101.961,1.43278,0.0396692,114.416,9.29871,-0.00366593,0.944292,-0.0197771,0.116583,0.307132,0.952557,3.43381e-06,0.152179,0.263583,2.04885,-0.0331671,-0.0731105,2.08202,2.12196,0.977753,-0.436959,0.0249988,1.27528,-0.0279426,0.0362326,0.93573,0.0521301,-0.115967,-0.329003,0.95238,-3.43436e-06,-0.152457,-0.264065,0.395097,-0.00156619,0.0308372,0.402504,0.0250451,0.0026575,0.00124291,-0.155759,-0.371138,-3.18989e-06,-0.192675,-0.333722,
25.8108,105.789,3.74423,0.0327443,118.192,12.4156,-0.00842886,0.944549,-0.0302893,0.122004,0.303354,0.954954,2.7552e-06,0.148375,0.256997,2.04885,-0.0302781,-0.0690846,2.07913,2.11793,1.00104,-0.39419,0.0332399,1.27388,-0.00672081,0.0243313,0.943822,0.019701,-0.117242,-0.308329,0.954502,1.94908e-07,-0.149103,-0.258254,0.405516,0.00766718,0.0254949,0.41396,0.036775,-0.000886197,0.0121419,-0.157729,-0.369559,-2.81462e-06,-0.189822,-0.328782,
25.8505,108.998,6.29898,0.0251421,122.327,17.0449,-0.0159138,0.946148,-0.0302701,0.129053,0.295351,0.958217,2.46091e-07,0.14302,0.247722,2.04885,-0.0264788,-0.0641364,2.07533,2.11298,1.00842,-0.383343,0.0430702,1.26395,0.025788,0.00486369,0.944221,0.0302426,-0.122457,-0.304199,0.957752,-4.60748e-07,-0.143797,-0.249064,0.412811,0.018084,0.0197553,0.425258,0.0542107,-0.00657198,0.0150741,-0.164062,-0.363253,-7.75346e-07,-0.185805,-0.321826,
25.8905,111.801,8.36528,0.0255664,123.455,20.5197,-0.0217397,0.944704,-0.0418276,0.113491,0.304802,0.960709,2.57635e-06,0.138777,0.240374,2.04885,-0.0229859,-0.0595629,2.07183,2.10841,1.01905,-0.364919,0.0583874,1.24459,0.0529436,-0.0115589,0.945794,0.0302304,-0.129547,-0.296272,0.960345,1.1426e-07,-0.139406,-0.24146,0.4247,0.0261116,0.0197501,0.42655,0.0673225,-0.0110993,0.0195244,-0.147451,-0.372297,-2.87824e-06,-0.182623,-0.316315,
25.9305,114.698,10.8036,0.0296441,123.217,22.3133,-0.0244631,0.949136,-0.0181241,0.0990476,0.29833,0.961671,-2.60051e-06,0.1371,0.23747,2.04885,-0.0195745,-0.0550362,2.06842,2.10388,1.022,-0.379186,0.0206925,1.22931,0.066757,-0.0196817,0.944448,0.0417843,-0.113839,-0.305472,0.961686,2.60067e-06,-0.137074,-0.237425,0.439438,0.036441,0.0225946,0.424373,0.074004,-0.0132281,-0.00355474,-0.142153,-0.364368,1.26226e-06,-0.181364,-0.314138,
25.9706,118.314,13.7802,0.0208138,123.17,23.9016,-0.027071,0.948251,-0.0385821,0.0873814,0.302813,0.963078,-9.79848e-07,0.13461,0.233153,2.04885,-0.0165545,-0.0509101,2.0654,2.09976,1.03698,-0.361839,-0.011962,1.21731,0.0775706,-0.0263284,0.949117,0.0181201,-0.0990763,-0.298382,0.962841,9.15998e-07,-0.135033,-0.233887,0.447257,0.0477329,0.015807,0.423025,0.0799172,-0.015258,0.0100841,-0.126684,-0.370565,4.15039e-07,-0.179497,-0.3109,
26.0105,122.24,18.1866,0.0099684,122.966,25.6694,-0.0299764,0.95111,-0.0392723,0.0734958,0.297398,0.964504,1.6044e-06,0.132032,0.228691,2.04885,-0.0127891,-0.04601,2.06164,2.09486,1.05581,-0.332305,-0.0276586,1.2027,0.088766,-0.0330715,0.952796,0.0255861,-0.0930532,-0.287864,0.964058,-6.92935e-06,-0.132839,-0.230101,0.454414,0.0648154,0.00762248,0.420887,0.086392,-0.0174809,0.0076723,-0.115311,-0.366495,-1.96072e-06,-0.177564,-0.307553,
26.0506,122.271,20.0089,0.0103558,122.505,27.2079,-0.0326739,0.955597,-0.0211105,0.0818194,0.282302,0.965669,2.94111e-06,0.129889,0.22497,2.04885,-0.00991643,-0.0420193,2.05876,2.09087,1.05452,-0.346384,-0.0729988,1.18587,0.10177,-0.0413286,0.950861,0.0392005,-0.0738684,-0.29811,0.965519,-2.93993e-06,-0.130167,-0.225453,0.454985,0.0721897,0.00783679,0.417901,0.0919809,-0.0195319,-0.00337711,-0.128112,-0.352616,-1.82465e-06,-0.175957,-0.304762,
26.0926,121.606,20.9999,0.00470123,122.459,29.0691,-0.0359945,0.953975,-0.0297,0.0654458,0.291146,0.96729,-1.04892e-06,0.126837,0.219688,2.04885,-0.00625221,-0.0373422,2.0551,2.08619,1.07115,-0.315234,-0.0551689,1.16889,0.115111,-0.0499527,0.955357,0.0210514,-0.0822053,-0.283006,0.967095,1.049e-06,-0.127208,-0.22033,0.448666,0.0760588,0.00356539,0.415995,0.098602,-0.0219865,-0.00170897,-0.111646,-0.360433,9.03231e-07,-0.173668,-0.300801,
26.1308,119.908,22.4712,-0.000221709,120.392,31.6123,-0.0410462,0.957875,-0.00909327,0.0679687,0.278877,0.969402,3.1454e-07,0.122738,0.212592,2.04885,-0.00351121,-0.0335035,2.05236,2.08235,1.07241,-0.327421,-0.0943707,1.13457,0.133461,-0.0628394,0.953539,0.0295643,-0.0661347,-0.29243,0.969256,-3.15509e-07,-0.123026,-0.21309,0.438863,0.081609,-1.46515e-05,0.40628,0.10768,-0.0257764,-0.0166404,-0.120074,-0.348259,-7.58027e-07,-0.170594,-0.295479,
26.1705,118.829,23.6223,-0.00309084,118.457,32.4118,-0.0432083,0.958587,-0.0191982,0.0730252,0.27461,0.970235,1.04161e-05,0.121078,0.209725,2.04885,-0.000138897,-0.0290143,2.04899,2.07786,1.0854,-0.302846,-0.090799,1.11833,0.139188,-0.0675552,0.957516,0.00898837,-0.0685819,-0.279963,0.969952,-6.51279e-09,-0.121649,-0.210702,0.432959,0.0858572,-0.00212509,0.398623,0.110598,-0.0274248,-0.00625084,-0.121854,-0.346482,-1.05642e-05,-0.16935,-0.293328,
26.2106,116.941,24.4062,-0.0149307,116.91,33.1076,-0.0451149,0.957642,-0.0155231,0.0518599,0.282829,0.970917,7.89752e-07,0.119709,0.207342,2.04885,0.00289743,-0.0250206,2.04595,2.07387,1.09428,-0.287904,-0.0806147,1.10244,0.144617,-0.0724047,0.958281,0.0191157,-0.0735402,-0.275544,0.970673,2.27015e-07,-0.120199,-0.208197,0.417783,0.0883001,-0.0104499,0.39243,0.113099,-0.0288607,-0.0160697,-0.104778,-0.351998,-7.00639e-07,-0.168322,-0.291541,
26.2505,115.76,25.7021,-0.0137246,115.091,33.6868,-0.0469145,0.960815,-0.00686799,0.0665897,0.268987,0.971416,1.60651e-06,0.11869,0.205582,2.04885,0.00568486,-0.0211103,2.04316,2.06996,1.09265,-0.299956,-0.132188,1.08779,0.148519,-0.0762983,0.957423,0.0154454,-0.0522344,-0.283503,0.971193,-4.90701e-07,-0.119147,-0.20637,0.414569,0.0931847,-0.00971978,0.385363,0.115177,-0.0302148,-0.0174641,-0.120187,-0.340406,-1.97828e-06,-0.167558,-0.290221,
26.2905,114.392,26.6969,-0.0138866,113.94,34.8303,-0.0493561,0.96325,-2.70551e-05,0.0750951,0.257897,0.972526,-9.96599e-07,0.116395,0.201606,2.04885,0.00836504,-0.0177163,2.04048,2.06656,1.1084,-0.271057,-0.100723,1.06796,0.157264,-0.083121,0.960527,0.00678529,-0.0671004,-0.269886,0.972335,-6.90206e-07,-0.116795,-0.202295,0.409774,0.0969013,-0.00994697,0.380231,0.119076,-0.0319667,-0.0193188,-0.129676,-0.33097,2.12466e-07,-0.165836,-0.28724,
26.3306,111.745,27.666,-0.0239826,113.042,35.753,-0.0511818,0.963817,-1.81936e-05,0.0625449,0.259125,0.973382,-2.0417e-06,0.114596,0.198482,2.04885,0.0114671,-0.0137101,2.03738,2.06256,1.1204,-0.246375,-0.0836682,1.05414,0.161481,-0.0864001,0.962898,-5.89609e-05,-0.0757432,-0.25902,0.972848,-1.24648e-06,-0.115723,-0.200439,0.393473,0.0996667,-0.0168451,0.376342,0.122247,-0.033308,-0.0228145,-0.119306,-0.331863,2.26336e-06,-0.164486,-0.284897,
26.3721,107.357,28.7572,-0.0372583,111.96,36.7134,-0.0530741,0.963753,-0.0198995,0.0482685,0.261638,0.974048,3.20325e-06,0.113167,0.196018,2.04885,0.0142932,-0.0100103,2.03456,2.05886,1.13112,-0.228034,-0.106052,1.03746,0.170303,-0.0922692,0.964828,-0.000198875,-0.0678656,-0.253971,0.973923,-3.20527e-06,-0.113435,-0.196483,0.369466,0.102796,-0.0256765,0.37179,0.125496,-0.03467,-0.0104599,-0.102144,-0.336518,-3.74892e-06,-0.163415,-0.283048,
